iso3,ilostat_year,sex,isco_major,employment_value,employment_share
LBN,2019,SEX_M,2,106.158,0.09643065418930777
LBN,2019,SEX_M,3,45.459,0.04129355403070651
LBN,2019,SEX_M,4,36.623,0.03326720405786675
LBN,2019,SEX_M,5,230.784,0.20963707018241867
LBN,2019,SEX_M,6,33.332,0.030277761124343022
LBN,2019,SEX_M,7,248.413,0.22565071025385286
LBN,2019,SEX_M,8,137.772,0.1251478370821729
LBN,2019,SEX_M,9,108.752,0.09878696381238906
LBR,2017,SEX_F,0,2.546,0.008028481242175698
LBR,2017,SEX_F,1,17.327,0.05463845030761129
LBR,2017,SEX_F,2,20.574,0.06487744425629334
LBR,2017,SEX_F,3,15.908,0.05016381759643795
LBR,2017,SEX_F,4,1.944,0.006130152213193071
LBR,2017,SEX_F,5,113.229,0.357052986084176
LBR,2017,SEX_F,6,119.928,0.37817741492994783
LBR,2017,SEX_F,7,5.918,0.018661646500862446
LBR,2017,SEX_F,8,1.647,0.005193601180621907
LBR,2017,SEX_F,9,18.1,0.05707600568868034
LBR,2017,SEX_M,0,1.891,0.005675355272438062
LBR,2017,SEX_M,1,15.587,0.04678041387175678
LBR,2017,SEX_M,2,37.853,0.11360614655081859
LBR,2017,SEX_M,3,21.251,0.06377946847941897
LBR,2017,SEX_M,4,4.855,0.014571046984498568
LBR,2017,SEX_M,5,62.185,0.18663245246777413
LBR,2017,SEX_M,6,100.305,0.30103993157160225
LBR,2017,SEX_M,7,26.035,0.07813742703221838
LBR,2017,SEX_M,8,23.616,0.07087741412686265
LBR,2017,SEX_M,9,39.617,0.11890034364261168
LCA,2024,SEX_F,1,2.892,0.06562138367634045
LCA,2024,SEX_F,2,6.139,0.13929795103355946
LCA,2024,SEX_F,3,3.744,0.08495382451044904
LCA,2024,SEX_F,4,5.67,0.12865603231149733
LCA,2024,SEX_F,5,18.551,0.42093440130698184
LCA,2024,SEX_F,6,1.196,0.02713802727417122
LCA,2024,SEX_F,7,1.344,0.03049624469605863
LCA,2024,SEX_F,8,0.59,0.013387488371037641
LCA,2024,SEX_F,9,3.945,0.08951464681990423
LCA,2024,SEX_M,1,3.203,0.06167562051104307
LCA,2024,SEX_M,2,3.241,0.062407332524599006
LCA,2024,SEX_M,3,4.183,0.08054608822906437
LCA,2024,SEX_M,4,1.937,0.03729805711204822
LCA,2024,SEX_M,5,10.261,0.1975814992394046
LCA,2024,SEX_M,6,5.727,0.11027670267459998
LCA,2024,SEX_M,7,9.99,0.19236323724799262
LCA,2024,SEX_M,8,5.386,0.10371055013190073
LCA,2024,SEX_M,9,8.005,0.15414091232934746
LKA,2023,SEX_F,0,1.723,0.0006448992882901936
LKA,2023,SEX_F,1,67.378,0.025218818483120523
LKA,2023,SEX_F,2,361.44,0.1352828779800392
LKA,2023,SEX_F,3,268.406,0.10046131072131033
LKA,2023,SEX_F,4,144.719,0.054166674464346205
LKA,2023,SEX_F,5,311.727,0.11667586792851836
LKA,2023,SEX_F,6,254.315,0.0951872098093561
LKA,2023,SEX_F,7,335.682,0.12564195176542586
LKA,2023,SEX_F,8,160.376,0.06002691135161235
LKA,2023,SEX_F,9,765.969,0.286693478207981
LKA,2023,SEX_M,0,28.345,0.005456310821647838
LKA,2023,SEX_M,1,252.648,0.04863383370850884
LKA,2023,SEX_M,2,226.462,0.04359312264215956
LKA,2023,SEX_M,3,422.132,0.08125889574047787
LKA,2023,SEX_M,4,118.266,0.022765780759675544
LKA,2023,SEX_M,5,673.02,0.12955393576240706
LKA,2023,SEX_M,6,813.814,0.15665627571030213
LKA,2023,SEX_M,7,770.046,0.14823109271358728
LKA,2023,SEX_M,8,599.409,0.11538408231762601
LKA,2023,SEX_M,9,1290.76,0.24846666982360782
LSO,2024,SEX_F,1,4.415,0.012539087018139786
LSO,2024,SEX_F,2,16.565,0.04704642728323569
LSO,2024,SEX_F,3,13.935,0.039576937168239616
LSO,2024,SEX_F,4,4.681,0.013294556360569046
LSO,2024,SEX_F,5,50.726,0.1440674355791979
LSO,2024,SEX_F,6,100.371,0.2850647119134107
LSO,2024,SEX_F,7,21.824,0.06198256740291794
LSO,2024,SEX_F,8,18.066,0.051309432858372216
LSO,2024,SEX_F,9,121.516,0.3451188444159171
LSO,2024,SEX_M,0,3.25,0.007204419301636845
LSO,2024,SEX_M,1,8.481,0.01880020926067141
LSO,2024,SEX_M,2,11.126,0.024663498200003547
LSO,2024,SEX_M,3,14.758,0.032714713862632784
LSO,2024,SEX_M,4,2.88,0.006384223873450496
LSO,2024,SEX_M,5,39.58,0.08773874337193424
LSO,2024,SEX_M,6,169.76,0.37631452942949867
LSO,2024,SEX_M,7,48.842,0.108270230009399
LSO,2024,SEX_M,8,40.874,0.09060721062618597
LSO,2024,SEX_M,9,111.561,0.2473022220645871
LTU,2024,SEX_F,1,51.063,0.07095069174944456
LTU,2024,SEX_F,2,273.228,0.37964309980450106
LTU,2024,SEX_F,3,72.956,0.1013704378370342
LTU,2024,SEX_F,4,41.909,0.05823145017972841
LTU,2024,SEX_F,5,133.559,0.18557670797571754
LTU,2024,SEX_F,6,13.881,0.019287283398430173
LTU,2024,SEX_F,7,33.202,0.04613330332070301
LTU,2024,SEX_F,8,16.773,0.023305641123973004
LTU,2024,SEX_F,9,83.126,0.11550138461046802
LTU,2024,SEX_M,0,5.038,0.00677496570829187
LTU,2024,SEX_M,1,82.487,0.11092627955138376
LTU,2024,SEX_M,2,161.804,0.21758962911164303
LTU,2024,SEX_M,3,59.016,0.07936311556978026
LTU,2024,SEX_M,4,23.241,0.0312538662219951
LTU,2024,SEX_M,5,48.032,0.06459213038917726
LTU,2024,SEX_M,6,24.046,0.03233640838062451
LTU,2024,SEX_M,7,158.391,0.2129999193136279
LTU,2024,SEX_M,8,101.591,0.13661682041903123
LTU,2024,SEX_M,9,79.974,0.10754686533444502
LUX,2024,SEX_F,1,3.731,0.025041781047177348
LUX,2024,SEX_F,2,80.865,0.5427509044170453
LUX,2024,SEX_F,3,20.415,0.137021699297273
LUX,2024,SEX_F,4,9.451,0.0634333617466827
LUX,2024,SEX_F,5,15.973,0.10720781792188791
LUX,2024,SEX_F,6,1.139,0.007644757065863039
LUX,2024,SEX_F,7,1.024,0.006872898362988369
LUX,2024,SEX_F,8,0.715,0.004798947587438168
LUX,2024,SEX_F,9,15.678,0.1052278325536442
LUX,2024,SEX_M,1,7.82,0.04696076194136511
LUX,2024,SEX_M,2,82.421,0.4949556214794442
LUX,2024,SEX_M,3,20.299,0.12189980903424172
LUX,2024,SEX_M,4,9.297,0.05583046084000914
LUX,2024,SEX_M,5,13.002,0.07807977324317508
LUX,2024,SEX_M,6,3.792,0.022771765892794945
LUX,2024,SEX_M,7,13.582,0.0815627965073684
LUX,2024,SEX_M,8,9.626,0.057806175760560165
LUX,2024,SEX_M,9,6.683,0.0401328353010413
LVA,2024,SEX_F,1,40.049,0.08981066407730413
LVA,2024,SEX_F,2,130.749,0.29320718413551994
LVA,2024,SEX_F,3,63.144,0.14160165228837904
LVA,2024,SEX_F,4,33.176,0.07439782744709336
LVA,2024,SEX_F,5,91.67,0.2055717639882761
LVA,2024,SEX_F,6,7.858,0.017621718353003964
LVA,2024,SEX_F,7,20.788,0.04661749568875623
LVA,2024,SEX_F,8,7.119,0.01596449643103019
LVA,2024,SEX_F,9,51.374,0.11520719759063704
LVA,2024,SEX_M,0,7.506,0.017293177650192147
LVA,2024,SEX_M,1,51.037,0.11758485314852872
LVA,2024,SEX_M,2,67.611,0.15576992194339745
LVA,2024,SEX_M,3,50.519,0.11639142575407102
LVA,2024,SEX_M,4,13.224,0.03046695726700519
LVA,2024,SEX_M,5,34.592,0.07969698924532996
LVA,2024,SEX_M,6,16.397,0.03777727603653085
LVA,2024,SEX_M,7,74.403,0.17141810507690466
LVA,2024,SEX_M,8,67.082,0.15455115149616167
LVA,2024,SEX_M,9,51.673,0.11905014238187835
MDA,2024,SEX_F,1,31.792,0.04104258917390687
MDA,2024,SEX_F,2,109.377,0.14120266973057408
MDA,2024,SEX_F,3,40.347,0.052086856611714284
MDA,2024,SEX_F,4,20.057,0.025893030040923817
MDA,2024,SEX_F,5,97.363,0.12569292934508977
MDA,2024,SEX_F,6,383.365,0.494913569409122
MDA,2024,SEX_F,7,28.637,0.036969571784510914
MDA,2024,SEX_F,8,9.456,0.012207433418107176
MDA,2024,SEX_F,9,54.216,0.06999135048605104
MDA,2024,SEX_M,0,0.919,0.0014206675436982809
MDA,2024,SEX_M,1,39.205,0.060606388520882584
MDA,2024,SEX_M,2,43.113,0.06664770382096188
MDA,2024,SEX_M,3,22.638,0.03499572563029563
MDA,2024,SEX_M,4,9.244,0.014290153181661488
MDA,2024,SEX_M,5,32.379,0.05005418323983311
MDA,2024,SEX_M,6,283.354,0.4380324604756068
MDA,2024,SEX_M,7,88.22,0.1363779006583921
MDA,2024,SEX_M,8,60.832,0.09403922526469403
MDA,2024,SEX_M,9,66.975,0.10353559166397426
MDG,2022,SEX_F,0,2.237,0.0003993258052296864
MDG,2022,SEX_F,1,16.093,0.002872753770031892
MDG,2022,SEX_F,2,142.974,0.02552222068704031
MDG,2022,SEX_F,3,68.482,0.012224689223844157
MDG,2022,SEX_F,4,47.498,0.008478845371837122
MDG,2022,SEX_F,5,491.858,0.08780133746475774
MDG,2022,SEX_F,6,2963.539,0.5290199363006614
MDG,2022,SEX_F,7,526.892,0.09405524012922661
MDG,2022,SEX_F,8,21.466,0.0038318854425840178
MDG,2022,SEX_F,9,1320.903,0.23579376580478695
MDG,2022,SEX_M,0,19.132,0.0030594263015994347
MDG,2022,SEX_M,1,41.173,0.006584035078180719
MDG,2022,SEX_M,2,147.579,0.02359957527512769
MDG,2022,SEX_M,3,81.004,0.012953468959583976
MDG,2022,SEX_M,4,57.175,0.009142938469263416
MDG,2022,SEX_M,5,266.112,0.042554361905249256
MDG,2022,SEX_M,6,3281.15,0.5246935296619791
MDG,2022,SEX_M,7,544.387,0.0870537270567014
MDG,2022,SEX_M,8,135.539,0.021674241140104834
MDG,2022,SEX_M,9,1680.209,0.26868469615221013
MDV,2019,SEX_F,1,2.876,0.035017228573863704
MDV,2019,SEX_F,2,16.849,0.20514787351913408
MDV,2019,SEX_F,3,8.852,0.10777903593040387
MDV,2019,SEX_F,4,8.218,0.10005966078581778
MDV,2019,SEX_F,5,10.092,0.12287686744347445
MDV,2019,SEX_F,6,18.116,0.2205744481377312
MDV,2019,SEX_F,7,9.299,0.1132215606774543
MDV,2019,SEX_F,8,0.256,0.003116971667214572
MDV,2019,SEX_F,9,7.573,0.09220635326490607
MDV,2019,SEX_M,0,2.4,0.021908004637194316
MDV,2019,SEX_M,1,12.539,0.1144601958940748
MDV,2019,SEX_M,2,8.9,0.08124218386292893
MDV,2019,SEX_M,3,21.148,0.19304603419474392
MDV,2019,SEX_M,4,6.512,0.05944371924892058
MDV,2019,SEX_M,5,13.447,0.12274872431514665
MDV,2019,SEX_M,6,23.282,0.21252590165131585
MDV,2019,SEX_M,7,7.688,0.0701786415211458
MDV,2019,SEX_M,8,5.929,0.05412189978913546
MDV,2019,SEX_M,9,7.704,0.07032469488539375
MEX,2024,SEX_F,0,8.738,0.0003613745151396608
MEX,2024,SEX_F,1,728.426,0.030125268089393753
MEX,2024,SEX_F,2,3248.124,0.13433156736249666
MEX,2024,SEX_F,3,2316.817,0.09581581826989284
MEX,2024,SEX_F,4,2013.801,0.08328408788770475
MEX,2024,SEX_F,5,6923.482,0.2863321069842263
MEX,2024,SEX_F,6,456.315,0.01887166535545369
MEX,2024,SEX_F,7,1949.394,0.08062042933922683
MEX,2024,SEX_F,8,1230.366,0.05088383116208789
MEX,2024,SEX_F,9,5304.438,0.2193738510343777
MEX,2024,SEX_M,0,68.17,0.001959318207848971
MEX,2024,SEX_M,1,1190.976,0.034230614081137395
MEX,2024,SEX_M,2,3092.854,0.08889372387294295
MEX,2024,SEX_M,3,2415.206,0.06941700295593489
MEX,2024,SEX_M,4,1529.783,0.043968485931609534
MEX,2024,SEX_M,5,5214.922,0.14988545734358472
MEX,2024,SEX_M,6,3557.758,0.10225583142907933
MEX,2024,SEX_M,7,6112.037,0.17567002172724955
MEX,2024,SEX_M,8,4826.357,0.13871745852544132
MEX,2024,SEX_M,9,6784.652,0.19500208592517143
MHL,2021,SEX_F,1,0.382,0.08543949899351376
MHL,2021,SEX_F,2,0.758,0.16953701632744353
MHL,2021,SEX_F,3,0.433,0.09684634309997762
MHL,2021,SEX_F,4,0.401,0.08968910758219638
MHL,2021,SEX_F,5,1.184,0.2648177141579065
MHL,2021,SEX_F,6,0.14,0.031312905390293
MHL,2021,SEX_F,7,0.662,0.14806530977409976
MHL,2021,SEX_F,8,0.038,0.008499217177365242
MHL,2021,SEX_F,9,0.473,0.1057928874972042
MHL,2021,SEX_M,1,0.765,0.09704427248509452
MHL,2021,SEX_M,2,0.862,0.1093492325256882
MHL,2021,SEX_M,3,0.855,0.10846124571863505
MHL,2021,SEX_M,4,0.364,0.04617531396676393
MHL,2021,SEX_M,5,1.192,0.1512114677153368
MHL,2021,SEX_M,6,1.307,0.1657998224026386
MHL,2021,SEX_M,7,1.068,0.13548141570468097
MHL,2021,SEX_M,8,0.601,0.07624001014842066
MHL,2021,SEX_M,9,0.869,0.11023721933274136
MKD,2024,SEX_F,0,0.889,0.0030160027954851554
MKD,2024,SEX_F,1,6.074,0.020606525286588115
MKD,2024,SEX_F,2,80.27,0.27232232215252355
MKD,2024,SEX_F,3,36.898,0.12517938261846037
MKD,2024,SEX_F,4,21.497,0.07293027232232215
MKD,2024,SEX_F,5,54.004,0.18321284023327372
MKD,2024,SEX_F,6,9.009,0.030563744864483426
MKD,2024,SEX_F,7,11.318,0.038397209942970745
MKD,2024,SEX_F,8,36.939,0.1253184783604344
MKD,2024,SEX_F,9,37.863,0.1284532214234583
MKD,2024,SEX_M,0,6.966,0.01751928353524354
MKD,2024,SEX_M,1,14.862,0.03737748950628617
MKD,2024,SEX_M,2,57.979,0.14581546656472655
MKD,2024,SEX_M,3,41.456,0.10426061128869597
MKD,2024,SEX_M,4,21.807,0.054843958663947145
MKD,2024,SEX_M,5,65.513,0.1647632532650603
MKD,2024,SEX_M,6,23.246,0.05846300101353306
MKD,2024,SEX_M,7,68.523,0.1723333140518939
MKD,2024,SEX_M,8,57.418,0.14440456819216385
MKD,2024,SEX_M,9,39.849,0.10021905391844957
MLI,2024,SEX_F,0,2.366,0.0008922833704929507
MLI,2024,SEX_F,1,2.318,0.0008741812564677344
MLI,2024,SEX_F,2,23.256,0.00877047424521727
MLI,2024,SEX_F,3,48.991,0.018475847254361855
MLI,2024,SEX_F,4,41.864,0.015788060448992766
MLI,2024,SEX_F,5,869.876,0.32805405291247924
MLI,2024,SEX_F,6,1424.456,0.5372013528313214
MLI,2024,SEX_F,7,154.858,0.05840119111910286
MLI,2024,SEX_F,9,83.639,0.031542556561563774
MLI,2024,SEX_M,0,28.033,0.006491153363541868
MLI,2024,SEX_M,1,7.78,0.0018014901426303188
MLI,2024,SEX_M,2,147.383,0.03412712361070492
MLI,2024,SEX_M,3,111.328,0.02577844403582881
MLI,2024,SEX_M,4,144.432,0.033443807748121106
MLI,2024,SEX_M,5,775.451,0.1795587831096174
MLI,2024,SEX_M,6,2456.54,0.5688216703055377
MLI,2024,SEX_M,7,521.108,0.12066464334778922
MLI,2024,SEX_M,8,26.252,0.006078755684361327
MLI,2024,SEX_M,9,100.34,0.02323412865186712
MLT,2024,SEX_F,1,12.968,0.10070903259375459
MLT,2024,SEX_F,2,33.872,0.26304876249349596
MLT,2024,SEX_F,3,15.176,0.11785628305388801
MLT,2024,SEX_F,4,17.088,0.1327048079088586
MLT,2024,SEX_F,5,35.194,0.2733153680679056
MLT,2024,SEX_F,6,0.415,0.003222875426157322
MLT,2024,SEX_F,7,1.959,0.015213525204439023
MLT,2024,SEX_F,8,3.536,0.027460451823836846
MLT,2024,SEX_F,9,8.559,0.0664688934276639
MLT,2024,SEX_M,0,2.39,0.0127198701402379
MLT,2024,SEX_M,1,22.301,0.11868862928763406
MLT,2024,SEX_M,2,34.637,0.18434231884829294
MLT,2024,SEX_M,3,25.487,0.13564490806035287
MLT,2024,SEX_M,4,12.992,0.06914500119747732
MLT,2024,SEX_M,5,24.864,0.1323292264296549
MLT,2024,SEX_M,6,2.395,0.012746480747225845
MLT,2024,SEX_M,7,31.843,0.16947231166342905
MLT,2024,SEX_M,8,14.313,0.0761755235636925
MLT,2024,SEX_M,9,16.673,0.08873573006200271
MMR,2020,SEX_F,1,39.007,0.004268981630038081
MMR,2020,SEX_F,2,517.223,0.056605621699520256
MMR,2020,SEX_F,3,88.716,0.009709205380840835
MMR,2020,SEX_F,4,376.857,0.04124376676369015
MMR,2020,SEX_F,5,2693.3,0.29475858754022527
MMR,2020,SEX_F,6,2706.657,0.29622039664198696
MMR,2020,SEX_F,7,1187.03,0.12991025365457748
MMR,2020,SEX_F,8,50.646,0.0055427703651885225
MMR,2020,SEX_F,9,1477.872,0.16174041632393263
MMR,2020,SEX_M,0,8.731,0.0006645899530988724
MMR,2020,SEX_M,1,101.241,0.007706305284810783
MMR,2020,SEX_M,2,205.472,0.015640204655037397
MMR,2020,SEX_M,3,197.654,0.01504511082233473
MMR,2020,SEX_M,4,299.09,0.02276625919967263
MMR,2020,SEX_M,5,1747.361,0.13300636410912825
MMR,2020,SEX_M,6,5389.758,0.41025988047580714
MMR,2020,SEX_M,7,1703.197,0.12964467006621694
MMR,2020,SEX_M,8,1208.046,0.09195455669239268
MMR,2020,SEX_M,9,2276.874,0.1733120587415006
MNE,2024,SEX_F,1,4.28,0.033937548567169386
MNE,2024,SEX_F,2,32.307,0.25617298634568725
MNE,2024,SEX_F,3,18.587,0.14738252692008816
MNE,2024,SEX_F,4,17.634,0.13982587183024883
MNE,2024,SEX_F,5,35.326,0.28011164501958546
MNE,2024,SEX_F,6,3.95,0.0313208684206353
MNE,2024,SEX_F,7,2.765,0.021924607894444708
MNE,2024,SEX_F,8,0.85,0.006739933710769621
MNE,2024,SEX_F,9,10.415,0.08258401129137129
MNE,2024,SEX_M,0,1.366,0.00873965924286144
MNE,2024,SEX_M,1,9.066,0.0580042098797817
MNE,2024,SEX_M,2,22.756,0.1455927421160724
MNE,2024,SEX_M,3,19.686,0.1259509017971964
MNE,2024,SEX_M,4,11.521,0.0737112841412933
MNE,2024,SEX_M,5,31.392,0.2008458147524936
MNE,2024,SEX_M,6,5.626,0.035995111932897846
MNE,2024,SEX_M,7,21.616,0.1382990294243725
MNE,2024,SEX_M,8,22.113,0.1414788322382101
MNE,2024,SEX_M,9,11.157,0.07138241447482069
MNG,2024,SEX_F,0,0.859,0.0013750424198185392
MNG,2024,SEX_F,1,46.799,0.07491339954026521
MNG,2024,SEX_F,2,165.512,0.26494298136089184
MNG,2024,SEX_F,3,23.474,0.03757595548640325
MNG,2024,SEX_F,4,27.623,0.04421745839656288
MNG,2024,SEX_F,5,138.035,0.22095923215326202
MNG,2024,SEX_F,6,124.665,0.19955723313932272
MNG,2024,SEX_F,7,36.243,0.05801590503083041
MNG,2024,SEX_F,8,7.42,0.011877549190982026
MNG,2024,SEX_F,9,54.078,0.0865652432816612
MNG,2024,SEX_M,0,4.519,0.006067441376486147
MNG,2024,SEX_M,1,60.76,0.08157949502883342
MNG,2024,SEX_M,2,93.89,0.12606153371061835
MNG,2024,SEX_M,3,24.544,0.0329540343315946
MNG,2024,SEX_M,4,10.502,0.014100524305345766
MNG,2024,SEX_M,5,75.923,0.1019381172000349
MNG,2024,SEX_M,6,187.233,0.25138863714176385
MNG,2024,SEX_M,7,104.642,0.1404977208493612
MNG,2024,SEX_M,8,131.143,0.1760793238407884
MNG,2024,SEX_M,9,51.639,0.0693331722151733
MOZ,2022,SEX_F,0,3.467,0.0005474776157136657
MOZ,2022,SEX_F,1,10.188,0.0016087977931614726
MOZ,2022,SEX_F,2,122.735,0.019381212911628715
MOZ,2022,SEX_F,3,90.972,0.014365484181339368
MOZ,2022,SEX_F,4,20.573,0.003248704063477717
MOZ,2022,SEX_F,5,625.325,0.09874572830866686
MOZ,2022,SEX_F,6,5180.927,0.8181256305585678
MOZ,2022,SEX_F,7,40.013,0.006318494905552611
MOZ,2022,SEX_F,8,20.909,0.0033017621767975295
MOZ,2022,SEX_F,9,217.57,0.03435670748509438
MOZ,2022,SEX_M,0,11.885,0.0020282954467881766
MOZ,2022,SEX_M,1,26.276,0.004484265137552051
MOZ,2022,SEX_M,2,196.63,0.03355689808178032
MOZ,2022,SEX_M,3,94.349,0.016101611031469724
MOZ,2022,SEX_M,4,37.979,0.006481500443716294
MOZ,2022,SEX_M,5,658.817,0.11243378387603249
MOZ,2022,SEX_M,6,3712.96,0.6336541743463717
MOZ,2022,SEX_M,7,542.073,0.09251023960679909
MOZ,2022,SEX_M,8,285.217,0.048675165540309914
MOZ,2022,SEX_M,9,293.414,0.05007406648918014
MUS,2024,SEX_F,1,8.951,0.038839880412567966
MUS,2024,SEX_F,2,39.312,0.1705813181520357
MUS,2024,SEX_F,3,32.094,0.13926121349133685
MUS,2024,SEX_F,4,32.939,0.14292780928494872
MUS,2024,SEX_F,5,54.097,0.23473589662369446
MUS,2024,SEX_F,6,5.07,0.021999574761671276
MUS,2024,SEX_F,7,10.672,0.04630758616500115
MUS,2024,SEX_F,8,5.143,0.02231633392490638
MUS,2024,SEX_F,9,42.181,0.18303038718383746
MUS,2024,SEX_M,1,17.141,0.054212104344305845
MUS,2024,SEX_M,2,32.388,0.10243402575715406
MUS,2024,SEX_M,3,35.692,0.1128836373757053
MUS,2024,SEX_M,4,17.821,0.05636275080332972
MUS,2024,SEX_M,5,61.574,0.1947410368646105
MUS,2024,SEX_M,6,18.274,0.057795460870885315
MUS,2024,SEX_M,7,70.06,0.22157983958707592
MUS,2024,SEX_M,8,32.084,0.10147256028135518
MUS,2024,SEX_M,9,31.15,0.09851858411557828
MWI,2024,SEX_F,0,5.528,0.002330775299010053
MWI,2024,SEX_F,1,303.986,0.1281698733800416
MWI,2024,SEX_F,2,98.755,0.04163815388092217
MWI,2024,SEX_F,3,40.939,0.0172611450734755
MWI,2024,SEX_F,4,9.067,0.0038229268516867133
MWI,2024,SEX_F,5,537.155,0.2264811153653663
MWI,2024,SEX_F,6,635.676,0.2680206076290728
MWI,2024,SEX_F,7,73.854,0.031139124264306883
MWI,2024,SEX_F,8,12.132,0.005115225384875174
MWI,2024,SEX_F,9,654.651,0.2760210528712428
MWI,2024,SEX_M,0,13.415,0.0051069198287820895
MWI,2024,SEX_M,1,306.393,0.11663991704062845
MWI,2024,SEX_M,2,167.683,0.063834784767027
MWI,2024,SEX_M,3,78.018,0.02970046002250623
MWI,2024,SEX_M,4,23.284,0.008863922571253237
MWI,2024,SEX_M,5,388.522,0.1479053824612803
MWI,2024,SEX_M,6,633.661,0.2412266810008116
MWI,2024,SEX_M,7,276.02,0.10507730235858609
MWI,2024,SEX_M,8,102.308,0.038947353995008434
MWI,2024,SEX_M,9,637.524,0.24269727595411653
NER,2017,SEX_F,1,45.457,0.07181609064654546
NER,2017,SEX_F,2,48.424,0.07650356102400768
NER,2017,SEX_F,3,18.689,0.02952616578509994
NER,2017,SEX_F,4,2.068,0.003267168432959852
NER,2017,SEX_F,5,266.707,0.42136203638753544
NER,2017,SEX_F,6,90.209,0.1425183738727637
NER,2017,SEX_F,7,111.072,0.1754791741710429
NER,2017,SEX_F,8,5.699,0.009003671614815375
NER,2017,SEX_F,9,44.639,0.07052375806522962
NER,2017,SEX_M,0,8.763,0.006016068938671522
NER,2017,SEX_M,1,46.728,0.032080208760269645
NER,2017,SEX_M,2,76.838,0.05275164956175309
NER,2017,SEX_M,3,88.55,0.06079229767423979
NER,2017,SEX_M,4,22.765,0.015628872462496543
NER,2017,SEX_M,5,299.064,0.20531663141331283
NER,2017,SEX_M,6,477.712,0.3279639763586272
NER,2017,SEX_M,7,205.832,0.1413099967801708
NER,2017,SEX_M,8,66.037,0.0453364309600652
NER,2017,SEX_M,9,164.31,0.11280386709039344
NIU,2022,SEX_F,1,0.061,0.15885416666666666
NIU,2022,SEX_F,2,0.071,0.18489583333333331
NIU,2022,SEX_F,3,0.088,0.22916666666666666
NIU,2022,SEX_F,4,0.026,0.06770833333333333
NIU,2022,SEX_F,5,0.087,0.22656249999999997
NIU,2022,SEX_F,6,0.007,0.018229166666666668
NIU,2022,SEX_F,7,0.012,0.03125
NIU,2022,SEX_F,8,0.006,0.015625
NIU,2022,SEX_F,9,0.026,0.06770833333333333
NIU,2022,SEX_M,1,0.069,0.17922077922077922
NIU,2022,SEX_M,2,0.072,0.187012987012987
NIU,2022,SEX_M,3,0.061,0.15844155844155844
NIU,2022,SEX_M,4,0.011,0.02857142857142857
NIU,2022,SEX_M,5,0.035,0.09090909090909091
NIU,2022,SEX_M,6,0.036,0.0935064935064935
NIU,2022,SEX_M,7,0.031,0.08051948051948052
NIU,2022,SEX_M,8,0.028,0.07272727272727272
NIU,2022,SEX_M,9,0.042,0.1090909090909091
NLD,2024,SEX_F,0,2.222,0.00048028081946023527
NLD,2024,SEX_F,1,181.387,0.039206434293174476
NLD,2024,SEX_F,2,1503.017,0.32487409379957893
NLD,2024,SEX_F,3,857.59,0.18536634921732817
NLD,2024,SEX_F,4,478.802,0.10349208682232204
NLD,2024,SEX_F,5,1127.74,0.24375872697483605
NLD,2024,SEX_F,6,25.048,0.005414074692097197
NLD,2024,SEX_F,7,55.98,0.012099964119434729
NLD,2024,SEX_F,8,52.021,0.011244234252538659
NLD,2024,SEX_F,9,342.653,0.07406375500922953
NLD,2024,SEX_M,0,24.432,0.004716316424062325
NLD,2024,SEX_M,1,438.125,0.08457498908367332
NLD,2024,SEX_M,2,1607.794,0.31036612838526784
NLD,2024,SEX_M,3,811.723,0.1566937834270278
NLD,2024,SEX_M,4,338.936,0.06542769415135839
NLD,2024,SEX_M,5,535.551,0.1033819571554929
NLD,2024,SEX_M,6,114.028,0.02201179310752206
NLD,2024,SEX_M,7,596.306,0.11511001070591476
NLD,2024,SEX_M,8,332.308,0.06414823502976848
NLD,2024,SEX_M,9,381.111,0.07356909252991228
NOR,2024,SEX_F,0,2.596,0.0019322750976185972
NOR,2024,SEX_F,1,77.338,0.05756482723406282
NOR,2024,SEX_F,2,486.317,0.3619792868446007
NOR,2024,SEX_F,3,181.488,0.13508657277218952
NOR,2024,SEX_F,4,89.87,0.06689274384552517
NOR,2024,SEX_F,5,396.407,0.2950567698850906
NOR,2024,SEX_F,6,12.767,0.00950283365612351
NOR,2024,SEX_F,7,12.368,0.00920584684412435
NOR,2024,SEX_F,8,23.159,0.017237888669394873
NOR,2024,SEX_F,9,61.184,0.04554095515126974
NOR,2024,SEX_M,0,5.906,0.0038988902752196673
NOR,2024,SEX_M,1,148.187,0.09782676146528563
NOR,2024,SEX_M,2,357.32,0.23588748275338495
NOR,2024,SEX_M,3,258.364,0.17056093583929124
NOR,2024,SEX_M,4,78.44,0.05178275536543019
NOR,2024,SEX_M,5,214.303,0.1414737356333221
NOR,2024,SEX_M,6,42.563,0.0280982842506222
NOR,2024,SEX_M,7,222.916,0.14715967229781027
NOR,2024,SEX_M,8,140.335,0.09264320466863395
NOR,2024,SEX_M,9,46.456,0.03066827745099981
NPL,2017,SEX_F,0,1.716,0.0006056935190793458
NPL,2017,SEX_F,1,11.132,0.0039292425724890894
NPL,2017,SEX_F,2,237.525,0.08383878386906855
NPL,2017,SEX_F,3,97.533,0.03442605244543464
NPL,2017,SEX_F,4,86.49,0.03052822404730339
NPL,2017,SEX_F,5,731.084,0.2580494409688837
NPL,2017,SEX_F,6,750.247,0.2648133715668543
NPL,2017,SEX_F,7,299.85,0.10583753012584025
NPL,2017,SEX_F,8,20.246,0.007146195214032888
