iso3,ilostat_year,sector_code,isco_major,employment_value,sector_employment_share,country_name,income_level,isco_major_label,exposed_share,sub_only_share,both_share,aug_only_share,matched_weight,weight_norm,exposed_share_contribution,sub_only_share_contribution,both_share_contribution,aug_only_share_contribution
MLI,2024,MKT,1,2.935,0.0016273054649186764,Mali,Low income,Managers,0.15149063491419093,0.05494726250352349,0.09051378088772921,0.006029591522938229,0.9922111116963619,0.0016400798637867574,0.0002484567398750357,9.0117898802234e-05,0.00014844982942917133,9.889011643630318e-06
MLI,2024,MKT,2,24.608,0.013643861288149501,Mali,Low income,Professionals,0.12066372803002233,0.03409420989951739,0.07977222840650934,0.006797289723995582,0.9922111116963619,0.013750966026597793,0.0016592428247834729,0.0004688283220319578,0.0010969452026839094,9.346930006760554e-05
MLI,2024,MKT,3,25.532,0.014156171424294256,Mali,Low income,Technicians,0.16089846147962739,0.07372262174574518,0.08279614462802704,0.004379695105855183,0.9922111116963619,0.014267297813357236,0.002295586267640831,0.0010518226000280327,0.0011812772532058596,6.248641440693905e-05
MLI,2024,MKT,4,43.246,0.023977666826532566,Mali,Low income,Clerical support,0.3817142362825174,0.2562982464886817,0.12486293364085399,0.0005530561529816212,0.9922111116963619,0.024165892262119973,0.009224465108920723,0.006193675811615751,0.003017424201897113,1.33650954078564e-05
MLI,2024,MKT,5,1443.637,0.8004219350796603,Mali,Low income,Service and sales,0.09163161807405633,0.05175912690993793,0.0383427589014902,0.001529732262628196,0.9922111116963619,0.8067052723398715,0.07391970941337471,0.041754360569955455,0.030931305761888687,0.0012340430815305666
MLI,2024,MKT,6,60.72,0.033666094660941066,Mali,Low income,Skilled agriculture,0.0676900029487899,0.025565804166043826,0.04212419878274607,0.0,0.9922111116963619,0.03393037455847765,0.0022967471539168983,0.0008674573112425554,0.0014292898426743427,0.0
MLI,2024,MKT,7,123.213,0.06831522597922482,Mali,Low income,Craft and trades,0.0874360473753955,0.0548359162376745,0.03141296135095616,0.0011871697867648272,0.9922111116963619,0.0688515026428476,0.006020103246947192,0.0037755352317612153,0.002162829591475028,8.173842371094732e-05
MLI,2024,MKT,8,22.963,0.012731794000316037,Mali,Low income,Plant and machine operators,0.14277081499445218,0.10679136870716203,0.03580796940936247,0.00017147687792770693,0.9922111116963619,0.012831738981988182,0.001831997832254535,0.001370318968779564,0.00045947851693595675,2.2003465390145858e-06
MLI,2024,MKT,9,42.693,0.023671056972324717,Mali,Low income,Elementary occupations,0.09049162791664889,0.07233797966698381,0.018153648249665064,0.0,0.9922111116963619,0.02385687551095333,0.0021588475019910015,0.001725758175629106,0.0004330893263618953,0.0
MLI,2024,PUB,1,5.822,0.011234762539727874,Mali,Low income,Managers,0.15149063491419093,0.05494726250352349,0.09051378088772921,0.006029591522938229,0.9748655475644186,0.011524422591193774,0.0017458420953593901,0.0006332354733198606,0.0010431190612769097,6.94875607626198e-05
MLI,2024,PUB,2,134.61,0.25975805315574874,Mali,Low income,Professionals,0.12066372803002233,0.03409420989951739,0.07977222840650934,0.006797289723995582,0.9748655475644186,0.26645526021995775,0.03215148505134981,0.009084581570769766,0.02125572987838235,0.0018111736021976877
MLI,2024,PUB,3,114.278,0.220523221146517,Mali,Low income,Technicians,0.16089846147962739,0.07372262174574518,0.08279614462802704,0.004379695105855183,0.9748655475644186,0.22620885690079734,0.03639665704840348,0.01667670999283488,0.018729221232099087,0.0009907258234695176
MLI,2024,PUB,4,53.622,0.1034748259885414,Mali,Low income,Clerical support,0.3817142362825174,0.2562982464886817,0.12486293364085399,0.0005530561529816212,0.9748655475644186,0.10614266372122853,0.04051616581934082,0.027204178589388686,0.01325328437668724,5.8702853264884545e-05
MLI,2024,PUB,5,64.093,0.12368080306746455,Mali,Low income,Service and sales,0.09163161807405633,0.05175912690993793,0.0383427589014902,0.001529732262628196,0.9748655475644186,0.12686960101981837,0.011625266825855903,0.00656665978019797,0.004864530523831151,0.00019407652182678323
MLI,2024,PUB,6,5.236,0.01010395339368175,Mali,Low income,Skilled agriculture,0.0676900029487899,0.025565804166043826,0.04212419878274607,0.0,0.9748655475644186,0.01036445837985067,0.0007015702182947021,0.0002649757132263741,0.00043659450506832793,0.0
MLI,2024,PUB,7,28.205,0.054427426560121034,Mali,Low income,Craft and trades,0.0874360473753955,0.0548359162376745,0.03141296135095616,0.0011871697867648272,0.9748655475644186,0.05583070065005503,0.004881615787039735,0.0030615276243370964,0.0017538076417169817,6.628052098565672e-05
MLI,2024,PUB,8,1.464,0.002825093156674958,Mali,Low income,Plant and machine operators,0.14277081499445218,0.10679136870716203,0.03580796940936247,0.00017147687792770693,0.9748655475644186,0.0028979310672462527,0.0004137399802684901,0.00030947402509023416,0.00010376902700639495,4.969281718610951e-07
MLI,2024,PUB,9,97.858,0.1888374085559413,Mali,Low income,Elementary occupations,0.09049162791664889,0.07233797966698381,0.018153648249665064,0.0,0.9748655475644186,0.19370610544985234,0.01752878081955119,0.014012308317402042,0.0035164725021491483,0.0
MMR,2020,AGR,1,4.021,0.0003885410818661181,Myanmar,Lower middle income,Managers,0.2532826004796747,0.0789307420217208,0.16482875077735185,0.009523107680602062,1.0,0.0003885410818661181,9.841069560823658e-05,3.066783589761487e-05,6.404274114967304e-05,3.700118560948664e-06
MMR,2020,AGR,3,6.271,0.0006059540224775992,Myanmar,Lower middle income,Technicians,0.28627293986978714,0.1182714361514122,0.15866865307576922,0.0093328506426057,1.0,0.0006059540224775992,0.00017346823944058541,7.166705248015076e-05,9.614590857236506e-05,5.655278388069571e-06
MMR,2020,AGR,4,12.717,0.0012288179403360916,Myanmar,Lower middle income,Clerical support,0.5587471950119929,0.36073432955991985,0.19184595249042075,0.0061669129616522085,1.0,0.0012288179403360916,0.0006865985773432056,0.0004432768158583416,0.00023574374820109451,7.5780132837694135e-06
MMR,2020,AGR,5,78.125,0.007549060437898651,Myanmar,Lower middle income,Service and sales,0.19595293515408546,0.10948692054830601,0.0830854899297425,0.0033805246760369905,1.0,0.007549060437898651,0.0014792605504618263,0.0008265233803785698,0.000627217384992046,2.5519785091211e-05
MMR,2020,AGR,6,8070.96,0.77988050984784,Myanmar,Lower middle income,Skilled agriculture,0.15705602129009966,0.039976973299973614,0.11403991566951008,0.0030391323206159612,1.0,0.77988050984784,0.12248492995839613,0.031177262319356906,0.08893750757534219,0.0023701600636970247
MMR,2020,AGR,7,90.41,0.008736135093637338,Myanmar,Lower middle income,Craft and trades,0.20932563581913502,0.1257694650980046,0.0815222299926084,0.0020339407285220046,1.0,0.008736135093637338,0.0018286970330774945,0.0010987390377506744,0.0007121892143500006,1.7768780976819378e-05
MMR,2020,AGR,8,21.323,0.0020603982811816055,Myanmar,Lower middle income,Plant and machine operators,0.2988830061077567,0.2040656869399454,0.09299871161245578,0.0018186075553555143,1.0,0.0020603982811816055,0.0006158180320588133,0.0004204565906192071,0.0001916143855584077,3.747055881198383e-06
MMR,2020,AGR,9,2065.143,0.1995505832947627,Myanmar,Lower middle income,Elementary occupations,0.19857537379612206,0.14192265970860243,0.055317658944119705,0.0013350551433999299,1.0,0.1995505832947627,0.03962583166899169,0.02832074952759573,0.011038671108799834,0.00026641103259612906
MMR,2020,CON,2,28.514,0.02370325788868596,Myanmar,Lower middle income,Professionals,0.23198892439242705,0.05065618685684696,0.16640690608552244,0.014925831450057641,0.9999999999999999,0.023703257888685964,0.005498893302192568,0.001200716660725308,0.003944385809403484,0.00035379083206377583
MMR,2020,CON,3,14.438,0.012002091512830467,Myanmar,Lower middle income,Technicians,0.28627293986978714,0.1182714361514122,0.15866865307576922,0.0093328506426057,0.9999999999999999,0.012002091512830469,0.0034358740219641993,0.001419504600043135,0.0019043556944329317,0.00011201372748813225
MMR,2020,CON,4,27.37,0.022752267953052352,Myanmar,Lower middle income,Clerical support,0.5587471950119929,0.36073432955991985,0.19184595249042075,0.0061669129616522085,0.9999999999999999,0.022752267953052355,0.01271276589892926,0.008207524126011992,0.004364930516770605,0.00014031125614666272
MMR,2020,CON,5,11.51,0.009568089299950039,Myanmar,Lower middle income,Service and sales,0.19595293515408546,0.10948692054830601,0.0830854899297425,0.0033805246760369905,0.9999999999999999,0.00956808929995004,0.0018748951821416092,0.001047580632982727,0.0007949693871778761,3.234516198100661e-05
MMR,2020,CON,7,908.326,0.7550776960439982,Myanmar,Lower middle income,Craft and trades,0.20932563581913502,0.1257694650980046,0.0815222299926084,0.0020339407285220046,0.9999999999999999,0.7550776960439983,0.1580571188172575,0.09496571793888738,0.06155561759918769,0.0015357832791824467
MMR,2020,CON,8,14.019,0.011653783136055569,Myanmar,Lower middle income,Plant and machine operators,0.2988830061077567,0.2040656869399454,0.09299871161245578,0.0018186075553555143,0.9999999999999999,0.01165378313605557,0.003483117736232169,0.002378137261108331,0.0010837868170641325,2.119365805970534e-05
MMR,2020,CON,9,198.78,0.16524281416542735,Myanmar,Lower middle income,Elementary occupations,0.19857537379612206,0.14192265970860243,0.055317658944119705,0.0013350551433999299,0.9999999999999999,0.16524281416542738,0.032813153590022875,0.02345169968409178,0.009140845636969664,0.00022060826896143262
MMR,2020,MAN,1,47.506,0.017523448946438872,Myanmar,Lower middle income,Managers,0.2532826004796747,0.0789307420217208,0.16482875077735185,0.009523107680602062,1.0,0.017523448946438872,0.0044383847185268535,0.001383138828122162,0.0028883681991522217,0.00016687769125247012
MMR,2020,MAN,2,26.517,0.009781275959094001,Myanmar,Lower middle income,Professionals,0.23198892439242705,0.05065618685684696,0.16640690608552244,0.014925831450057641,1.0,0.009781275959094001,0.0022691476889357227,0.0004954821426822507,0.001627671869921534,0.00014599367633193796
MMR,2020,MAN,3,20.682,0.00762893047426112,Myanmar,Lower middle income,Technicians,0.28627293986978714,0.1182714361514122,0.15866865307576922,0.0093328506426057,1.0,0.00762893047426112,0.0021839563549289403,0.0009022845634901368,0.0012104721227597013,7.11996686791021e-05
MMR,2020,MAN,4,209.011,0.07709749479527081,Myanmar,Lower middle income,Clerical support,0.5587471950119929,0.36073432955991985,0.19184595249042075,0.0061669129616522085,1.0,0.07709749479527081,0.043078008959309286,0.027811713095721426,0.014790842323623984,0.0004754535399638692
MMR,2020,MAN,5,236.794,0.08734575779529,Myanmar,Lower middle income,Service and sales,0.19595293515408546,0.10948692054830601,0.0830854899297425,0.0033805246760369905,1.0,0.08734575779529,0.017115657613244916,0.009563218043964497,0.007257165079706295,0.00029527448957412814
MMR,2020,MAN,6,8.52,0.00314275638916472,Myanmar,Lower middle income,Skilled agriculture,0.15705602129009966,0.039976973299973614,0.11403991566951008,0.0030391323206159612,1.0,0.00314275638916472,0.000493588814366251,0.00012563788825795949,0.00035839967359015866,9.551252518132815e-06
MMR,2020,MAN,7,1522.622,0.5616467158195734,Myanmar,Lower middle income,Craft and trades,0.20932563581913502,0.1257694650980046,0.0815222299926084,0.0020339407285220046,1.0,0.5616467158195734,0.11756705589466124,0.07063800702267874,0.04578669274163643,0.0011423561303460542
MMR,2020,MAN,8,132.243,0.04878022689815846,Myanmar,Lower middle income,Plant and machine operators,0.2988830061077567,0.2040656869399454,0.09299871161245578,0.0018186075553555143,1.0,0.04878022689815846,0.014579580853940052,0.009954370511059109,0.004536498253691997,8.871208918894726e-05
MMR,2020,MAN,9,507.101,0.18705339292274867,Myanmar,Lower middle income,Elementary occupations,0.19857537379612206,0.14192265970860243,0.055317658944119705,0.0013350551433999299,1.0,0.18705339292274867,0.03714419741946771,0.026547115031114763,0.010347355794041025,0.00024972659431192365
MMR,2020,MEL,3,20.734,0.09656296572280179,Myanmar,Lower middle income,Technicians,0.28627293986978714,0.1182714361514122,0.15866865307576922,0.0093328506426057,1.0,0.09656296572280179,0.027643364080011952,0.011420640635075356,0.015321515708238632,0.0009012077366979628
MMR,2020,MEL,4,14.241,0.06632358420268256,Myanmar,Lower middle income,Clerical support,0.5587471950119929,0.36073432955991985,0.19184595249042075,0.0061669129616522085,1.0,0.06632358420268256,0.0370581166363906,0.023925193681365583,0.012723911183942258,0.0004090117710827547
MMR,2020,MEL,5,9.876,0.04599478390461997,Myanmar,Lower middle income,Service and sales,0.19595293515408546,0.10948692054830601,0.0830854899297425,0.0033805246760369905,1.0,0.04599478390461997,0.00901281290788817,0.005035827251001631,0.003821499154927985,0.0001554865019585568
MMR,2020,MEL,7,41.391,0.1927673248882265,Myanmar,Lower middle income,Craft and trades,0.20932563581913502,0.1257694650980046,0.0815222299926084,0.0020339407285220046,1.0,0.1927673248882265,0.04035114284738178,0.024244243339565517,0.015714822194597865,0.00039207731321839735
MMR,2020,MEL,8,78.929,0.36759035022354697,Myanmar,Lower middle income,Plant and machine operators,0.2988830061077567,0.2040656869399454,0.09299871161245578,0.0018186075553555143,1.0,0.36759035022354697,0.10986650889101682,0.07501257733086322,0.034185428971961265,0.0006685025881923221
MMR,2020,MEL,9,49.549,0.2307609910581222,Myanmar,Lower middle income,Elementary occupations,0.19857537379612206,0.14192265970860243,0.055317658944119705,0.0013350551433999299,1.0,0.2307609910581222,0.0458234500569302,0.03275021360796172,0.01276515780096026,0.00030807864800821126
MMR,2020,MKT,1,63.619,0.010416170368132763,Myanmar,Lower middle income,Managers,0.2532826004796747,0.0789307420217208,0.16482875077735185,0.009523107680602062,1.0,0.010416170368132763,0.002638234717879997,0.0008221560561813797,0.0017168843496633923,9.919431203522473e-05
MMR,2020,MKT,2,39.736,0.006505870034865739,Myanmar,Lower middle income,Professionals,0.23198892439242705,0.05065618685684696,0.16640690608552244,0.014925831450057641,1.0,0.006505870034865739,0.0015092897916254247,0.00032956256815252035,0.0010826217038965177,9.710551957638665e-05
MMR,2020,MKT,3,144.196,0.0236088291611511,Myanmar,Lower middle income,Technicians,0.28627293986978714,0.1182714361514122,0.15866865307576922,0.0093328506426057,1.0,0.0236088291611511,0.006758568930846286,0.0027922501307426806,0.0037459811236957878,0.00022033767640781724
MMR,2020,MKT,4,263.984,0.04322140112955499,Myanmar,Lower middle income,Clerical support,0.5587471950119929,0.36073432955991985,0.19184595249042075,0.0061669129616522085,1.0,0.04322140112955499,0.024149836645627032,0.015591443159110383,0.008291850867670024,0.0002665426188466221
MMR,2020,MKT,5,3863.967,0.6326370827715438,Myanmar,Lower middle income,Service and sales,0.19595293515408546,0.10948692054830601,0.0830854899297425,0.0033805246760369905,1.0,0.6326370827715438,0.12396709325640212,0.06926548601732012,0.05256296196979678,0.00213864526928526
MMR,2020,MKT,6,14.992,0.002454600452051217,Myanmar,Lower middle income,Skilled agriculture,0.15705602129009966,0.039976973299973614,0.11403991566951008,0.0030391323206159612,1.0,0.002454600452051217,0.0003855097808560442,9.812749673375467e-05,0.0002799224285542621,7.459855568027403e-06
MMR,2020,MKT,7,261.238,0.042771805822635796,Myanmar,Lower middle income,Craft and trades,0.20932563581913502,0.1257694650980046,0.0815222299926084,0.0020339407285220046,1.0,0.042771805822635796,0.008953235448955819,0.005379387139588623,0.0034868529914721023,8.699531789509357e-05
MMR,2020,MKT,8,989.992,0.16208876805810354,Myanmar,Lower middle income,Plant and machine operators,0.2988830061077567,0.2040656869399454,0.09299871161245578,0.0018186075553555143,1.0,0.16208876805810354,0.04844557825350892,0.03307675579902638,0.015074046596253806,0.00029477585822873466
MMR,2020,MKT,9,465.991,0.07629547220196096,Myanmar,Lower middle income,Elementary occupations,0.19857537379612206,0.14192265970860243,0.055317658944119705,0.0013350551433999299,1.0,0.07629547220196096,0.015150401911456038,0.010828056338626043,0.004220486910248642,0.00010185866258135437
MMR,2020,PUB,1,18.644,0.01112074755473586,Myanmar,Lower middle income,Managers,0.2532826004796747,0.0789307420217208,0.16482875077735185,0.009523107680602062,0.9964795831330158,0.011160035532059064,0.00282664282100549,0.0008808698855341916,0.0018394947153801547,0.0001062782200911436
MMR,2020,PUB,2,626.289,0.3735680039319871,Myanmar,Lower middle income,Professionals,0.23198892439242705,0.05065618685684696,0.16640690608552244,0.014925831450057641,0.9964795831330158,0.3748877651436247,0.0869698094035503,0.018990384681461213,0.06238391312686655,0.005595511595222536
MMR,2020,PUB,3,80.049,0.04774751775418639,Myanmar,Lower middle income,Technicians,0.28627293986978714,0.1182714361514122,0.15866865307576922,0.0093328506426057,0.9964795831330158,0.04791620276259366,0.013717112232244503,0.005667118115654217,0.007602799352846188,0.00044719476374409725
MMR,2020,PUB,4,148.625,0.08865163620052657,Myanmar,Lower middle income,Clerical support,0.5587471950119929,0.36073432955991985,0.19184595249042075,0.0061669129616522085,0.9964795831330158,0.08896482948682036,0.04970884893048111,0.03209266811934073,0.01706754245104692,0.0005486383600934511
MMR,2020,PUB,5,240.389,0.14338690109072083,Myanmar,Lower middle income,Service and sales,0.19595293515408546,0.10948692054830601,0.0830854899297425,0.0033805246760369905,0.9964795831330158,0.1438934660757427,0.028196347027036602,0.015754452487655207,0.011955459126591864,0.0004864354127895397
MMR,2020,PUB,7,66.24,0.039510744369539975,Myanmar,Lower middle income,Craft and trades,0.20932563581913502,0.1257694650980046,0.0815222299926084,0.0020339407285220046,0.9964795831330158,0.03965033006026562,0.008299830550303663,0.00498680080263894,0.0032323833264558087,8.06464212089146e-05
MMR,2020,PUB,8,22.187,0.013234071336458085,Myanmar,Lower middle income,Plant and machine operators,0.2988830061077567,0.2040656869399454,0.09299871161245578,0.0018186075553555143,0.9964795831330158,0.013280825378126715,0.0039694130126066976,0.002710160753916888,0.0012350996493157903,2.41526093740185e-05
MMR,2020,PUB,9,468.181,0.27925996089486105,Myanmar,Lower middle income,Elementary occupations,0.19857537379612206,0.14192265970860243,0.055317658944119705,0.0013350551433999299,0.9964795831330158,0.2802465455607672,0.0556500625398013,0.03977333512013211,0.015502582827598225,0.0003741445920709651
MOZ,2022,AGR,3,2.543,0.000284048038633214,Mozambique,Low income,Technicians,0.22818727875672049,0.09540749411580288,0.12327318600152654,0.00950659863939104,0.9999999999999998,0.00028404803863321405,6.481614897189692e-05,2.7100311574503717e-05,3.501550669980099e-05,2.700330697592206e-06
MOZ,2022,AGR,5,2.952,0.00032973252459506396,Mozambique,Low income,Service and sales,0.14180541292774973,0.07741251638766024,0.06254196287716428,0.0018509336629251964,0.9999999999999998,0.000329732524595064,4.675785680591245e-05,2.5525424463759975e-05,2.0622119312618152e-05,6.103130295343143e-07
MOZ,2022,AGR,6,8880.221,0.9919030112778128,Mozambique,Low income,Skilled agriculture,0.09152173895286102,0.02525095345567952,0.06330810933557474,0.0029626761616067558,0.9999999999999998,0.991903011277813,0.09078068846472476,0.025046496770324417,0.06279550428826161,0.0029386874061387335
MOZ,2022,AGR,8,2.25,0.00025132052179501824,Mozambique,Low income,Plant and machine operators,0.21443310124955112,0.15095888302453261,0.06218201746634898,0.0012922007586695058,0.9999999999999998,0.0002513205217950183,5.389143889616118e-05,3.793906525131867e-05,1.5627617075909767e-05,3.247565689327387e-07
MOZ,2022,AGR,9,64.745,0.0072318876371637595,Mozambique,Low income,Elementary occupations,0.15629813225300007,0.10838382910573677,0.04702426638499671,0.0008900367622666199,0.9999999999999998,0.007231887637163761,0.0011303305303522577,0.0007838196737782475,0.00034007421071635316,6.43664585765723e-06
MOZ,2022,CON,1,1.387,0.004293998000055726,Mozambique,Low income,Managers,0.20968270044235118,0.06341502131618663,0.13793542483602325,0.008332254290141288,0.9999999999999999,0.0042939980000557265,0.0009003770963457399,0.00027230397470519665,0.0005922944383827208,3.577868325782244e-05
MOZ,2022,CON,2,1.473,0.004560244451392996,Mozambique,Low income,Professionals,0.17154978879825922,0.040346351596276225,0.11854256071838717,0.01266087648359584,0.9999999999999999,0.0045602444513929965,0.000782308972504902,0.00018398922600086962,0.0005405830547699425,5.773669173409e-05
MOZ,2022,CON,3,2.615,0.008095749654034408,Mozambique,Low income,Technicians,0.22818727875672049,0.09540749411580288,0.12327318600152654,0.00950659863939104,0.9999999999999999,0.00809574965403441,0.0018473470830497733,0.0007723951874803011,0.000997988852923578,7.696304264589399e-05
MOZ,2022,CON,7,222.589,0.6891108297292026,Mozambique,Low income,Craft and trades,0.14405467629975208,0.08752200287567183,0.055022777870039535,0.0015098955540407025,0.9999999999999999,0.6891108297292027,0.09926963751129386,0.06031236002121588,0.03791679211202856,0.0010404853780494226
MOZ,2022,CON,8,8.257,0.025562755217346883,Mozambique,Low income,Plant and machine operators,0.21443310124955112,0.15095888302453261,0.06218201746634898,0.0012922007586695058,0.9999999999999999,0.025562755217346887,0.005481500877738836,0.0038589249746402293,0.0015895436914130675,3.3032211685538515e-05
MOZ,2022,CON,9,86.688,0.2683764229479674,Mozambique,Low income,Elementary occupations,0.15629813225300007,0.10838382910573677,0.04702426638499671,0.0008900367622666199,0.9999999999999999,0.26837642294796743,0.0419467336475085,0.029087664360801433,0.012620204404157764,0.00023886488254930592
MOZ,2022,MAN,2,3.007,0.009021171402256643,Mozambique,Low income,Professionals,0.17154978879825922,0.040346351596276225,0.11854256071838717,0.01266087648359584,1.0,0.009021171402256643,0.001547580048770023,0.00036397135320571873,0.001069392758702986,0.00011421593686131844
MOZ,2022,MAN,3,3.168,0.00950418057943101,Mozambique,Low income,Technicians,0.22818727875672049,0.09540749411580288,0.12327318600152654,0.00950659863939104,1.0,0.00950418057943101,0.002168733103232833,0.000906770052707592,0.001171610620360295,9.035243016494558e-05
MOZ,2022,MAN,5,2.932,0.008796167127175417,Mozambique,Low income,Service and sales,0.14180541292774973,0.07741251638766024,0.06254196287716428,0.0018509336629251964,1.0,0.008796167127175417,0.001247344111650608,0.0006809334318810652,0.0005501295579291377,1.6281121840404996e-05
MOZ,2022,MAN,6,3.689,0.011067210276995263,Mozambique,Low income,Skilled agriculture,0.09152173895286102,0.02525095345567952,0.06330810933557474,0.0029626761616067558,1.0,0.011067210276995263,0.001012890329907581,0.00027945761158862544,0.0007006441582558125,3.2788560063143166e-05
MOZ,2022,MAN,7,236.391,0.7091864745430163,Mozambique,Low income,Craft and trades,0.14405467629975208,0.08752200287567183,0.055022777870039535,0.0015098955540407025,1.0,0.7091864745430163,0.10216162802645658,0.062069420664341436,0.03902140985721683,0.0010707975048983
MOZ,2022,MAN,8,70.465,0.21139901658131505,Mozambique,Low income,Plant and machine operators,0.21443310124955112,0.15095888302453261,0.06218201746634898,0.0012922007586695058,1.0,0.21139901658131505,0.045330946726636664,0.03191255941559997,0.013145217341428329,0.00027316996960836276
MOZ,2022,MAN,9,13.675,0.04102577948981031,Mozambique,Low income,Elementary occupations,0.15629813225300007,0.10838382910573677,0.04702426638499671,0.0008900367622666199,1.0,0.04102577948981031,0.006412252708480789,0.004446531073153241,0.0019292071833809743,3.651445194657507e-05
MOZ,2022,MEL,1,1.533,0.01309450594505945,Mozambique,Low income,Managers,0.20968270044235118,0.06341502131618663,0.13793542483602325,0.008332254290141288,1.0,0.01309450594505945,0.002745691367518487,0.0008303883736308777,0.0018061962405496075,0.0001091067533380022
MOZ,2022,MEL,2,3.914,0.03343241765750991,Mozambique,Low income,Professionals,0.17154978879825922,0.040346351596276225,0.11854256071838717,0.01266087648359584,1.0,0.03343241765750991,0.005735324188161016,0.0013488760775234483,0.0039631644001278474,0.0004232837105097215
MOZ,2022,MEL,3,5.178,0.04422919229192292,Mozambique,Low income,Technicians,0.22818727875672049,0.09540749411580288,0.12327318600152654,0.00950659863939104,1.0,0.04422919229192292,0.010092539030701607,0.004219796403338349,0.005452273448099497,0.0004204691792637591
MOZ,2022,MEL,4,2.646,0.022601476014760147,Mozambique,Low income,Clerical support,0.49541396321918374,0.30684671273628206,0.18561631107439025,0.00295093940851146,1.0,0.022601476014760147,0.011197086807075646,0.006935188618117076,0.0041952026026960895,6.669558626248226e-05
MOZ,2022,MEL,7,10.66,0.09105507721743884,Mozambique,Low income,Craft and trades,0.14405467629975208,0.08752200287567183,0.055022777870039535,0.0015098955540407025,1.0,0.09105507721743884,0.013116909674007082,0.007969322730069202,0.005010103287674435,0.00013748365626344377
MOZ,2022,MEL,8,84.614,0.7227518108514419,Mozambique,Low income,Plant and machine operators,0.21443310124955112,0.15095888302453261,0.06218201746634898,0.0012922007586695058,1.0,0.7227518108514419,0.15498191223460367,0.10910580607009195,0.04494216572619972,0.0009339404383119924
MOZ,2022,MEL,9,8.527,0.07283552002186688,Mozambique,Low income,Elementary occupations,0.15629813225300007,0.10838382910573677,0.04702426638499671,0.0008900367622666199,1.0,0.07283552002186688,0.011384055741093784,0.007894192554877489,0.0034250368957980297,6.482629041826797e-05
MOZ,2022,MKT,1,12.223,0.007856175996853159,Mozambique,Low income,Managers,0.20968270044235118,0.06341502131618663,0.13793542483602325,0.008332254290141288,1.0,0.007856175996853159,0.0016473041981705505,0.0004981995683041568,0.001083644973712509,6.545965615388475e-05
MOZ,2022,MKT,2,17.998,0.011567982949469292,Mozambique,Low income,Professionals,0.17154978879825922,0.040346351596276225,0.11854256071838717,0.01266087648359584,1.0,0.011567982949469292,0.0019844850318033206,0.00046672590733901656,0.0013712983211767312,0.0001464608032875734
MOZ,2022,MKT,3,46.558,0.02992455551513453,Mozambique,Low income,Technicians,0.22818727875672049,0.09540749411580288,0.12327318600152654,0.00950659863939104,1.0,0.02992455551513453,0.0068284028910029606,0.0028550268542282143,0.003688895298030186,0.00028448073874455954
MOZ,2022,MKT,4,31.251,0.02008617819501416,Mozambique,Low income,Clerical support,0.49541396321918374,0.30684671273628206,0.18561631107439025,0.00295093940851146,1.0,0.02008617819501416,0.009950973145518715,0.006163377750575283,0.0037283223001413827,5.927309480205087e-05
MOZ,2022,MKT,5,1107.628,0.7119136469804852,Mozambique,Low income,Service and sales,0.14180541292774973,0.07741251638766024,0.06254196287716428,0.0018509336629251964,1.0,0.7119136469804852,0.10095320867896795,0.05511102686347578,0.04452447688120014,0.0013177049342920247
MOZ,2022,MKT,6,5.355,0.0034418573560622326,Mozambique,Low income,Skilled agriculture,0.09152173895286102,0.02525095345567952,0.06330810933557474,0.0029626761616067558,1.0,0.0034418573560622326,0.00031500477045451206,8.691017989901561e-05,0.00021789748181504,1.0197108740456432e-05
MOZ,2022,MKT,7,100.485,0.06458544097552071,Mozambique,Low income,Craft and trades,0.14405467629975208,0.08752200287567183,0.055022777870039535,0.0015098955540407025,1.0,0.06458544097552071,0.00930383479340538,0.005652647150786057,0.0035536703724346258,9.751727018469693e-05
MOZ,2022,MKT,8,130.619,0.08395368179112843,Mozambique,Low income,Plant and machine operators,0.21443310124955112,0.15095888302453261,0.06218201746634898,0.0012922007586695058,1.0,0.08395368179112843,0.018002448347789638,0.01267355402898579,0.005220409307500252,0.00010848501130359443
MOZ,2022,MKT,9,103.729,0.06667048024033227,Mozambique,Low income,Elementary occupations,0.15629813225300007,0.10838382910573677,0.04702426638499671,0.0008900367622666199,1.0,0.06667048024033227,0.010420471537974482,0.007226001936765573,0.0031351304228370443,5.933917837186599e-05
MOZ,2022,PUB,1,17.82,0.019819511207700025,Mozambique,Low income,Managers,0.20968270044235118,0.06341502131618663,0.13793542483602325,0.008332254290141288,0.9829254132401453,0.02016379975604292,0.004227999984025901,0.0012786877913447806,0.002781302285658282,0.00016800990702283848
MOZ,2022,PUB,2,292.357,0.3251612142620402,Mozambique,Low income,Professionals,0.17154978879825922,0.040346351596276225,0.11854256071838717,0.01266087648359584,0.9829254132401453,0.33080965237247134,0.05675032599692301,0.013346962546061642,0.03921502330259224,0.004188340148269137
MOZ,2022,PUB,3,124.112,0.13803811307576125,Mozambique,Low income,Technicians,0.22818727875672049,0.09540749411580288,0.12327318600152654,0.00950659863939104,0.9829254132401453,0.14043599973748588,0.03204570861957642,0.01339864681860108,0.01731199311694943,0.0013350686840259036
MOZ,2022,PUB,4,22.423,0.024938995500014455,Mozambique,Low income,Clerical support,0.49541396321918374,0.30684671273628206,0.18561631107439025,0.00295093940851146,0.9829254132401453,0.02537221559650675,0.012569749884316994,0.007785380950624322,0.004709497062807693,7.487187088498087e-05
