iso3,ilostat_year,sex,isco_major,employment_value,employment_share,country_name,income_level,isco_major_label,exposed_share,sub_only_share,both_share,aug_only_share,matched_weight,weight_norm,exposed_share_contribution,sub_only_share_contribution,both_share_contribution,aug_only_share_contribution
CZE,2024,SEX_F,9,168.204,0.07169854590111037,Czechia,High income,Elementary occupations,0.5784154980629996,0.3793148975660233,0.19032492231811626,0.008775678178860102,1.0,0.07169854590111037,0.04147155013778359,0.027196326594112502,0.013646020178950724,0.0006292033647203737
CZE,2024,SEX_M,1,193.978,0.0681675298099843,Czechia,High income,Managers,0.5954811779426096,0.13985736975319643,0.37552070954154404,0.08010309864786906,0.9986280607265867,0.0682611800036809,0.040648247876344405,0.009546829091564298,0.025633486749125307,0.005467932035654798
CZE,2024,SEX_M,2,479.896,0.1686445106439505,Czechia,High income,Professionals,0.5008336406689418,0.08959024570993906,0.3293891664574435,0.08185422850155918,0.9986280607265867,0.16887619853306274,0.08457888133364481,0.015129660121137542,0.05562599026930728,0.013823230943199991
CZE,2024,SEX_M,3,436.569,0.15341858520870943,Czechia,High income,Technicians,0.5922862186744667,0.20264131430661733,0.3434389295588093,0.04620597480904009,0.9986280607265867,0.15362935535486993,0.09099254996053185,0.031131654485189203,0.052762301351886455,0.007098594123456189
CZE,2024,SEX_M,4,75.85,0.026655121385349416,Czechia,High income,Clerical support,0.8339671214024156,0.5563813604112995,0.26697781679298455,0.010607944198131517,0.9986280607265867,0.026691740832873803,0.02226003426761108,0.014850787076340159,0.007126102693964807,0.00028314449730611375
CZE,2024,SEX_M,5,238.042,0.08365245095334668,Czechia,High income,Service and sales,0.45202644161972777,0.19416272610697427,0.23322700745804695,0.02463670805470659,0.9986280607265867,0.08376737470453456,0.037865068311517154,0.016264501831456828,0.019536814124955497,0.0020637523551048317
CZE,2024,SEX_M,6,51.495,0.018096314775722717,Czechia,High income,Skilled agriculture,0.5054671871566723,0.16270430172083536,0.30354299964630854,0.03921988578952828,0.9986280607265867,0.018121175928659677,0.009159659824630805,0.002948393275832983,0.005500556098503839,0.0007107104502939816
CZE,2024,SEX_M,7,755.918,0.2656438503278914,Czechia,High income,Craft and trades,0.539333124049316,0.29267409296936175,0.23169594896274548,0.014963082117208796,0.9986280607265867,0.26600879824527757,0.14346735618222975,0.07785388374830655,0.06163316094187909,0.003980311492044115
CZE,2024,SEX_M,8,507.855,0.17846983086561147,Czechia,High income,Plant and machine operators,0.648716150233332,0.414354483602551,0.22217259838172462,0.012189068249056271,0.9986280607265867,0.1787150170162047,0.11593531782763673,0.07405136858777062,0.03970557970032433,0.0021783695395417722
CZE,2024,SEX_M,9,102.1,0.03587986675602077,Czechia,High income,Elementary occupations,0.5784154980629996,0.3793148975660233,0.19032492231811626,0.008775678178860102,0.9986280607265867,0.035929159380836066,0.020781982618251187,0.013628465410175159,0.006838214468112842,0.0003153027399631898
DNK,2024,SEX_F,1,24.26,0.017286565075438114,Denmark,High income,Managers,0.6289512282472205,0.1539617895433537,0.3893113940588097,0.08567804464505697,0.9988506500632036,0.017306456249835032,0.01088491691494053,0.0026645329748783597,0.006737600608841076,0.0014827833312210912
DNK,2024,SEX_F,2,485.118,0.34567287206374225,Denmark,High income,Professionals,0.5354460145240402,0.0961766746065894,0.34412746758081625,0.0951418723366345,0.9988506500632036,0.34607062831852725,0.18530213867698586,0.03328392221068894,0.1190924089273567,0.032925807538940206
DNK,2024,SEX_F,3,224.204,0.15975750355208274,Denmark,High income,Technicians,0.6339261460125597,0.2267186161683209,0.35051838595840723,0.05668914388583156,0.9988506500632036,0.15994133211203684,0.10139099225389837,0.036261677484558816,0.056062377579948725,0.009066937189390828
DNK,2024,SEX_F,4,144.241,0.10277953145285529,Denmark,High income,Clerical support,0.8414882767727752,0.5861412842067392,0.23055449775400222,0.024792494812033813,0.9988506500632036,0.10289779702936748,0.08658728990595722,0.06031264689283784,0.02372354991409908,0.0025510930990203014
DNK,2024,SEX_F,5,351.134,0.2502020091178436,Denmark,High income,Service and sales,0.4949446888624467,0.22428800464920973,0.24629900733461657,0.02435767687862038,0.9988506500632036,0.25048990967970214,0.12397865040960254,0.05618188202682116,0.0616954161014484,0.006101352281332988
DNK,2024,SEX_F,6,10.597,0.007550936937527522,Denmark,High income,Skilled agriculture,0.6258588861089125,0.22386828956299912,0.3496287465355803,0.05236185001033302,0.9988506500632036,0.007559625592724725,0.004731258852863123,0.0016923604511799575,0.0026430624202626388,0.0003958359814205269
DNK,2024,SEX_F,7,14.618,0.01041611740613167,Denmark,High income,Craft and trades,0.5697407826804265,0.29735353293361305,0.25882916042148535,0.013558089325328005,0.9988506500632036,0.010428102945593095,0.0059413155340942705,0.0031008332526675235,0.002699097130196679,0.00014138515123006726
DNK,2024,SEX_F,8,18.098,0.012895806048445134,Denmark,High income,Plant and machine operators,0.6989061866305817,0.45017199389955825,0.237470259511699,0.011263933219324413,0.9988506500632036,0.012910644897341894,0.0090233295921428,0.005812010755965558,0.003065894194235172,0.00014542464194207058
DNK,2024,SEX_F,9,129.519,0.09228930840913722,Denmark,High income,Elementary occupations,0.6541577111892218,0.4191040510938344,0.228292331100268,0.006761328995119351,0.9988506500632036,0.09239550317487154,0.060441230881050446,0.0387233296834419,0.021093184802973636,0.000624716394634901
DNK,2024,SEX_M,1,61.933,0.038885149643753184,Denmark,High income,Managers,0.6289512282472205,0.1539617895433537,0.3893113940588097,0.08567804464505697,0.9928298579282181,0.039165975250680454,0.02463348823941571,0.006030063638805464,0.015247760424515247,0.0033556641760949966
DNK,2024,SEX_M,2,398.381,0.2501268273816549,Denmark,High income,Professionals,0.5354460145240402,0.0961766746065894,0.34412746758081625,0.0951418723366345,0.9928298579282181,0.25193322439315596,0.13489664092750606,0.02423009974504943,0.08669714250988629,0.02396939867257034
DNK,2024,SEX_M,3,299.785,0.18822250796752216,Denmark,High income,Technicians,0.6339261460125597,0.2267186161683209,0.35051838595840723,0.05668914388583156,0.9928298579282181,0.1895818366706803,0.12018088307462692,0.042981731660625265,0.06645191939683724,0.010747232017164413
DNK,2024,SEX_M,4,69.998,0.04394882703507719,Denmark,High income,Clerical support,0.8414882767727752,0.5861412842067392,0.23055449775400222,0.024792494812033813,0.9928298579282181,0.04426622213677895,0.037249506985118995,0.0259462602902324,0.010205776612212166,0.0010974700826744284
DNK,2024,SEX_M,5,227.663,0.14294010985009253,Denmark,High income,Service and sales,0.4949446888624467,0.22428800464920973,0.24629900733461657,0.02435767687862038,0.9928298579282181,0.14397241250215015,0.07125838091065254,0.03229128512464019,0.03546026228284952,0.0035068335031628183
DNK,2024,SEX_M,6,34.645,0.02175215167047986,Denmark,High income,Skilled agriculture,0.6258588861089125,0.22386828956299912,0.3496287465355803,0.05236185001033302,0.9928298579282181,0.021909244063097615,0.013712095084818578,0.004904784994023957,0.007660101539322923,0.0011472085514716965
DNK,2024,SEX_M,7,196.095,0.1231198782457136,Denmark,High income,Craft and trades,0.5697407826804265,0.29735353293361305,0.25882916042148535,0.013558089325328005,0.9928298579282181,0.12400904068561484,0.07065300789967105,0.03687452636357574,0.032097155885331505,0.001681325650763801
DNK,2024,SEX_M,8,116.636,0.07323088359757797,Denmark,High income,Plant and machine operators,0.6989061866305817,0.45017199389955825,0.237470259511699,0.011263933219324413,0.9928298579282181,0.07375975149497628,0.05155114664417322,0.03320457440002939,0.017515747329030447,0.0008308249151133769
DNK,2024,SEX_M,9,176.16,0.11060352253634671,Denmark,High income,Elementary occupations,0.6541577111892218,0.4191040510938344,0.228292331100268,0.006761328995119351,0.9928298579282181,0.11140229280286551,0.07287466888115403,0.04668915221482245,0.025432289113880777,0.0007532275524507904
DOM,2025,SEX_F,1,53.41,0.02449067556847622,Dominican Republic,Upper middle income,Managers,0.5717881746613331,0.11254639805985889,0.3367506195549138,0.1224911570465605,0.9963513891500025,0.024580359735704754,0.01405475902579755,0.002766430951269155,0.008277451369881233,0.003010876704647163
DOM,2025,SEX_F,2,290.685,0.1332909947130221,Dominican Republic,Upper middle income,Professionals,0.494709397281683,0.07631139873661812,0.29404013604400736,0.12435786250105751,0.9963513891500025,0.13377910259826506,0.06618177921527214,0.010208870441003149,0.03933642552783908,0.01663648324642991
DOM,2025,SEX_F,3,177.771,0.08151529463552867,Dominican Republic,Upper middle income,Technicians,0.5462713636935612,0.1662244200475134,0.3070894691202203,0.07295747452582753,0.9963513891500025,0.0818138013588461,0.04469253683725099,0.013599451682756655,0.025124156825995204,0.005968928328499128
DOM,2025,SEX_F,4,294.173,0.13489038577055526,Dominican Republic,Upper middle income,Clerical support,0.7916554689136563,0.48392268481963174,0.28522017680466066,0.02251260728936392,0.9963513891500025,0.13538435058100498,0.10717776154277633,0.0655155584157222,0.03861434840929841,0.003047854717755733
DOM,2025,SEX_F,5,730.206,0.3348293998156665,Dominican Republic,Upper middle income,Service and sales,0.3840428375014135,0.15688187382622557,0.19979026257705618,0.02737070109813169,0.9963513891500025,0.3360555356893845,0.12905972148420874,0.052721022148626666,0.0671406237158554,0.009198075619726671
DOM,2025,SEX_F,6,9.185,0.004211699215436325,Dominican Republic,Upper middle income,Skilled agriculture,0.4046067694740617,0.08734536210894839,0.26063814753914905,0.056623259825964216,0.9963513891500025,0.004227122339869841,0.0017103223141063733,0.0003692195314547565,0.0011017493360850287,0.00023935344656658784
DOM,2025,SEX_F,7,69.114,0.03169160365548897,Dominican Republic,Upper middle income,Craft and trades,0.39363136187982783,0.1928876195504875,0.1750726213648924,0.025671120964447933,0.9963513891500025,0.03180765741946262,0.012520491508230081,0.0061353033231175465,0.00556864996390179,0.0008165382212107447
DOM,2025,SEX_F,8,49.804,0.022837176671267362,Dominican Republic,Upper middle income,Plant and machine operators,0.49722985149366944,0.2835270671789536,0.19885435360910186,0.014848430705613924,0.9963513891500025,0.022920805771897392,0.011396908850075781,0.0064986688378845,0.004557902015970427,0.0003403379962208541
DOM,2025,SEX_F,9,498.525,0.2285941591045611,Dominican Republic,Upper middle income,Elementary occupations,0.3904174275657226,0.23438803731367405,0.14067709817322716,0.015352292078821415,0.9963513891500025,0.22943126450556475,0.08957396409141348,0.05377594378585373,0.03227572452085698,0.0035222957847027623
DOM,2025,SEX_M,1,89.439,0.030224843720536018,Dominican Republic,Upper middle income,Managers,0.5717881746613331,0.11254639805985889,0.3367506195549138,0.1224911570465605,0.9885972933863489,0.03057346396023764,0.017481545150898333,0.0034409332449376554,0.010295632930549855,0.0037449789754108263
DOM,2025,SEX_M,2,169.984,0.057444066179089606,Dominican Republic,Upper middle income,Professionals,0.494709397281683,0.07631139873661812,0.29404013604400736,0.12435786250105751,0.9885972933863489,0.05810663913747958,0.028745900425766774,0.004434198908464984,0.017085684077044538,0.007226017440257253
DOM,2025,SEX_M,3,167.914,0.056744534358502276,Dominican Republic,Upper middle income,Technicians,0.5462713636935612,0.1662244200475134,0.3070894691202203,0.07295747452582753,0.9885972933863489,0.057399038757358016,0.03135545117668154,0.00954112192872658,0.01762664034000802,0.004187688907946935
DOM,2025,SEX_M,4,150.718,0.05093335117646382,Dominican Republic,Upper middle income,Clerical support,0.7916554689136563,0.48392268481963174,0.28522017680466066,0.02251260728936392,0.9885972933863489,0.0515208280633627,0.04078674529932126,0.024932097440553108,0.014694779689354833,0.0011598681694133244
DOM,2025,SEX_M,5,570.168,0.19268147781673076,Dominican Republic,Upper middle income,Service and sales,0.3840428375014135,0.15688187382622557,0.19979026257705618,0.02737070109813169,0.9885972933863489,0.1949039099193951,0.07485145060556439,0.030576890604212575,0.03893990334009085,0.005334656661260948
DOM,2025,SEX_M,6,208.51,0.07046346855587568,Dominican Republic,Upper middle income,Skilled agriculture,0.4046067694740617,0.08734536210894839,0.26063814753914905,0.056623259825964216,0.9885972933863489,0.07127621027011875,0.028838837177746688,0.006225646395797068,0.018577299408414624,0.0040358913735349935
DOM,2025,SEX_M,7,707.935,0.2392381929504765,Dominican Republic,Upper middle income,Craft and trades,0.39363136187982783,0.1928876195504875,0.1750726213648924,0.025671120964447933,0.9885972933863489,0.24199762082191031,0.09525785305580674,0.04667834501721977,0.04236715784135911,0.0062123501972278635
DOM,2025,SEX_M,8,455.278,0.15385577208374646,Dominican Republic,Upper middle income,Plant and machine operators,0.49722985149366944,0.2835270671789536,0.19885435360910186,0.014848430705613924,0.9885972933863489,0.15563037964298657,0.07738407055778561,0.0441254251041231,0.03094777854584522,0.002310866907817274
DOM,2025,SEX_M,9,405.434,0.13701158654492784,Dominican Republic,Upper middle income,Elementary occupations,0.3904174275657226,0.23438803731367405,0.14067709817322716,0.015352292078821415,0.9885972933863489,0.13859190942715136,0.05410869675997006,0.032484285638184486,0.01949670764849838,0.0021277034732871906
ECU,2025,SEX_F,1,35.003,0.010253206122455553,Ecuador,Upper middle income,Managers,0.6024726955216398,0.11093512767348962,0.37566264833330393,0.11587491951484631,0.9993359421112588,0.010260019369256346,0.006181381525500106,0.0011381965586609293,0.0038543060482058335,0.0011888789186333434
ECU,2025,SEX_F,2,350.97,0.10280740944485404,Ecuador,Upper middle income,Professionals,0.5204772887642736,0.07638220103759975,0.30435387020484256,0.13974121752183125,0.9993359421112588,0.1028757248815216,0.05354447836599368,0.007857874299789186,0.03131062501781971,0.014375979048384776
ECU,2025,SEX_F,3,163.507,0.047895065379091516,Ecuador,Upper middle income,Technicians,0.5638604228415766,0.168701251637997,0.31264150874550023,0.08251766245807925,0.9993359421112588,0.04792689160954768,0.027024077368441965,0.00808532660164931,0.014983935702291043,0.003954815064501606
ECU,2025,SEX_F,4,117.82,0.03451226310166881,Ecuador,Upper middle income,Clerical support,0.7897981728308167,0.47638825456443284,0.29210527505908174,0.0213046432073021,0.9993359421112588,0.03453519647132482,0.027275835071405605,0.01645216196801419,0.010087913064475764,0.0007357600389156537
ECU,2025,SEX_F,5,945.184,0.27686673644107734,Ecuador,Upper middle income,Service and sales,0.3935041122080364,0.14159613728207102,0.21525044770664029,0.03665752721932508,0.9993359421112588,0.2770507141533923,0.10902059530953309,0.039229310955359545,0.05963529025896211,0.01015599409521143
ECU,2025,SEX_F,6,447.009,0.1309395027738404,Ecuador,Upper middle income,Skilled agriculture,0.4298647477477698,0.09451512827236036,0.261582127882728,0.07376749159268144,0.9993359421112588,0.1310265119627435,0.05632367851313488,0.012383987585238662,0.034274193808266164,0.009665497119630056
ECU,2025,SEX_F,7,199.617,0.05847253796949434,Ecuador,Upper middle income,Craft and trades,0.39722635529395145,0.18833883876932545,0.18409533424100755,0.024792182283618434,0.9993359421112588,0.05851139292154513,0.02324226735339768,0.011019967797619538,0.010771674436798773,0.0014506251189793681
ECU,2025,SEX_F,8,31.666,0.009275719940395897,Ecuador,Upper middle income,Plant and machine operators,0.5214432333110606,0.30336744837728763,0.1999797439012195,0.018096041032553464,0.9993359421112588,0.009281883648455032,0.004839975420867455,0.002815821358566672,0.0018561887149389543,0.0001679653473618293
ECU,2025,SEX_F,9,1120.816,0.32831350093838085,Ecuador,Upper middle income,Elementary occupations,0.39245680469921684,0.22784893381699567,0.1471934612693558,0.017414409612865347,0.9993359421112588,0.3285316649822136,0.12893448748143313,0.07485558959131977,0.04835771290531644,0.005721184984796918
ECU,2025,SEX_M,1,46.107,0.00938395067030109,Ecuador,Upper middle income,Managers,0.6024726955216398,0.11093512767348962,0.37566264833330393,0.11587491951484631,0.9940833099109392,0.009439803059505954,0.005687223594453975,0.0010472057576188909,0.003546181417078832,0.0010938364197562525
ECU,2025,SEX_M,2,273.765,0.05571816113073888,Ecuador,Upper middle income,Professionals,0.5204772887642736,0.07638220103759975,0.30435387020484256,0.13974121752183125,0.9940833099109392,0.05604979036991449,0.029172642927538985,0.004281206356150131,0.01705897062325359,0.007832465948135263
ECU,2025,SEX_M,3,214.54,0.04366436282574003,Ecuador,Upper middle income,Technicians,0.5638604228415766,0.168701251637997,0.31264150874550023,0.08251766245807925,0.9940833099109392,0.04392424899443484,0.024767145611000723,0.007410075782620189,0.01373254347613313,0.003624526352247401
ECU,2025,SEX_M,4,122.035,0.02483723556184947,Ecuador,Upper middle income,Clerical support,0.7897981728308167,0.47638825456443284,0.29210527505908174,0.0213046432073021,0.9940833099109392,0.0249850644450259,0.01973315824674166,0.011902591241145758,0.007298269122083174,0.0005322978835127262
ECU,2025,SEX_M,5,631.779,0.12858314291825865,Ecuador,Upper middle income,Service and sales,0.3935041122080364,0.14159613728207102,0.21525044770664029,0.03665752721932508,0.9940833099109392,0.12934845765570546,0.05089914999528716,0.01831524196744142,0.027842313420554005,0.00474159460729174
ECU,2025,SEX_M,6,1338.326,0.2723834811369505,Ecuador,Upper middle income,Skilled agriculture,0.4298647477477698,0.09451512827236036,0.261582127882728,0.07376749159268144,0.9940833099109392,0.2740046819228396,0.11778495347646935,0.025897587659164487,0.07167472774720644,0.02021263807009842
ECU,2025,SEX_M,7,700.066,0.14248128939109034,Ecuador,Upper middle income,Craft and trades,0.39722635529395145,0.18833883876932545,0.18409533424100755,0.024792182283618434,0.9940833099109392,0.14332932458533618,0.05693418521177684,0.026994478553993943,0.026386259916075325,0.0035534467417075674
ECU,2025,SEX_M,8,514.632,0.1047407400472464,Ecuador,Upper middle income,Plant and machine operators,0.5214432333110606,0.30336744837728763,0.1999797439012195,0.018096041032553464,0.9940833099109392,0.10536414705185043,0.05494142151377894,0.03196405244156918,0.02107069514379948,0.0019066739284102825
ECU,2025,SEX_M,9,1043.068,0.21229094622876388,Ecuador,Upper middle income,Elementary occupations,0.39245680469921684,0.22784893381699567,0.1471934612693558,0.017414409612865347,0.9940833099109392,0.21355448191538717,0.08381090960170953,0.04865816101626185,0.03143382336270989,0.0037189252227377975
EGY,2024,SEX_F,1,137.754,0.027890246613483383,"Egypt, Arab Rep.",Lower middle income,Managers,0.5148664162804917,0.1044384290773794,0.3514356155241929,0.05899237167891933,1.0,0.027890246613483383,0.01435975132306331,0.002912813542892905,0.00980162598573107,0.0016453117944393329
EGY,2024,SEX_F,2,1445.182,0.2925975462154794,"Egypt, Arab Rep.",Lower middle income,Professionals,0.423035076698848,0.07724952959245271,0.289421032816846,0.05636451428954923,1.0,0.2925975462154794,0.12377902540516005,0.022603022805051724,0.08468388402535888,0.01649211857474943
EGY,2024,SEX_F,3,532.665,0.10784556682471018,"Egypt, Arab Rep.",Lower middle income,Technicians,0.5109752553876359,0.16461050179680764,0.31125398916675595,0.03511076442407233,1.0,0.10784556682471018,0.05510641605068064,0.017752512871576694,0.033567362888140995,0.003786540290962949
EGY,2024,SEX_F,4,402.366,0.08146469045458465,"Egypt, Arab Rep.",Lower middle income,Clerical support,0.768070838785095,0.47476634561128,0.2761682983082444,0.017136194865570595,1.0,0.08146469045458465,0.06257065312882096,0.03867669338347728,0.022497964935050525,0.0013959948102931514
EGY,2024,SEX_F,5,921.178,0.18650552139985335,"Egypt, Arab Rep.",Lower middle income,Service and sales,0.3562766558662699,0.15522740375348498,0.18616243317720796,0.014886818935576966,1.0,0.18650552139985335,0.06644756346493479,0.02895076787258927,0.03472032166478053,0.002776473927564992
EGY,2024,SEX_F,6,913.294,0.18490929403585155,"Egypt, Arab Rep.",Lower middle income,Skilled agriculture,0.4197381049818213,0.11379408788047353,0.2819978419105545,0.02394617519079324,1.0,0.18490929403585155,0.07761347667213472,0.02104158445543201,0.0521440218673143,0.004427870349388401
EGY,2024,SEX_F,7,100.566,0.020361009777803696,"Egypt, Arab Rep.",Lower middle income,Craft and trades,0.4131881828889796,0.21505720504857062,0.18720492480043496,0.010926053039973984,1.0,0.020361009777803696,0.008412928631875457,0.004378781854781081,0.003811681304314662,0.00022246547277971209
EGY,2024,SEX_F,8,234.183,0.047413662199902576,"Egypt, Arab Rep.",Lower middle income,Plant and machine operators,0.5458699640846757,0.3352300049173193,0.20023420464830002,0.010405754519056284,1.0,0.047413662199902576,0.025881694082183763,0.015894482212421457,0.00949383694006066,0.0004933749297016443
EGY,2024,SEX_F,9,251.958,0.05101246247833128,"Egypt, Arab Rep.",Lower middle income,Elementary occupations,0.4272215725472409,0.26375327942468463,0.1570724856706882,0.006395807451868051,1.0,0.05101246247833128,0.021793624439499813,0.01345470427018855,0.00801265428165421,0.0003262658876570505
EGY,2024,SEX_M,1,956.928,0.038294870438345584,"Egypt, Arab Rep.",Lower middle income,Managers,0.5148664162804917,0.1044384290773794,0.3514356155241929,0.05899237167891933,1.0000000000000002,0.03829487043834558,0.01971674270451673,0.003999456110302588,0.013458181363919196,0.002259105230294943
EGY,2024,SEX_M,2,2144.93,0.08583698716028854,"Egypt, Arab Rep.",Lower middle income,Professionals,0.423035076698848,0.07724952959245271,0.289421032816846,0.05636451428954923,1.0000000000000002,0.08583698716028852,0.03631205644695069,0.006630866879765692,0.024843029477817052,0.004838160089367936
EGY,2024,SEX_M,3,1465.354,0.058641341434581766,"Egypt, Arab Rep.",Lower middle income,Technicians,0.5109752553876359,0.16461050179680764,0.31125398916675595,0.03511076442407233,1.0000000000000002,0.05864134143458175,0.029964274415808966,0.009652980639584429,0.018252351451603345,0.0020589423246211917
EGY,2024,SEX_M,4,1000.484,0.040037918375925616,"Egypt, Arab Rep.",Lower middle income,Clerical support,0.768070838785095,0.47476634561128,0.2761682983082444,0.017136194865570595,1.0000000000000002,0.04003791837592561,0.03075195755020635,0.019008656193220917,0.011057203785683764,0.000686097571301671
EGY,2024,SEX_M,5,4541.995,0.1817640512730461,"Egypt, Arab Rep.",Lower middle income,Service and sales,0.3562766558662699,0.15522740375348498,0.18616243317720796,0.014886818935576966,1.0000000000000002,0.18176405127304607,0.06475828834426607,0.028214761774830267,0.03383763804913704,0.0027058885202987646
EGY,2024,SEX_M,6,4225.262,0.169088856066564,"Egypt, Arab Rep.",Lower middle income,Skilled agriculture,0.4197381049818213,0.11379408788047353,0.2819978419105545,0.02394617519079324,1.0000000000000002,0.16908885606656396,0.07097303601892349,0.01924131214684732,0.047682692501895406,0.004049031370180763
EGY,2024,SEX_M,7,5666.51,0.22676551034935719,"Egypt, Arab Rep.",Lower middle income,Craft and trades,0.4131881828889796,0.21505720504857062,0.18720492480043496,0.010926053039973984,1.0000000000000002,0.22676551034935713,0.09369682916314298,0.04876755685714546,0.04245162031228366,0.0024776519937138456
EGY,2024,SEX_M,8,3547.992,0.14198549311576905,"Egypt, Arab Rep.",Lower middle income,Plant and machine operators,0.5458699640846757,0.3352300049173193,0.20023420464830002,0.010405754519056284,1.0000000000000002,0.14198549311576902,0.0775056160276498,0.047597797555387254,0.02843035228563269,0.0014774661866298485
EGY,2024,SEX_M,9,1438.957,0.05758497178612232,"Egypt, Arab Rep.",Lower middle income,Elementary occupations,0.4272215725472409,0.26375327942468463,0.1570724856706882,0.006395807451868051,1.0000000000000002,0.057584971786122305,0.024601542201555672,0.015188225154167697,0.00904501465572268,0.00036830239166529247
ESP,2025,SEX_F,1,340.172,0.03286501819221725,Spain,High income,Managers,0.6010307175364614,0.13666546857956152,0.38739980682580827,0.07696544213109172,0.9989867234493139,0.03289835332219482,0.01977292090300678,0.00449606887227373,0.01274481572190546,0.0025320363088275942
ESP,2025,SEX_F,2,2573.558,0.24863901346591205,Spain,High income,Professionals,0.5097463015503818,0.09065771939721395,0.33337040404347523,0.08571817810969261,0.9989867234493139,0.24889120909175663,0.1268713733229257,0.02256390939427378,0.08297296293778798,0.02133450099086394
ESP,2025,SEX_F,3,1048.004,0.10125075116563516,Spain,High income,Technicians,0.598792962275,0.2092356454656692,0.3407925198487073,0.04876479696062353,0.9989867234493139,0.10135345024009457,0.060689732706058035,0.02120675458115877,0.034540497702682395,0.004942480422216872
ESP,2025,SEX_F,4,1500.379,0.14495603144944533,Spain,High income,Clerical support,0.8338713046726388,0.5652040386935709,0.2503817185736083,0.018285547405459575,0.9989867234493139,0.14510306097856768,0.1209972787701917,0.08201283609188595,0.036331153778104856,0.0026532889002008906
ESP,2025,SEX_F,5,2825.767,0.27300566731526155,Spain,High income,Service and sales,0.4729149832923553,0.19933027266154726,0.2483998512316632,0.02518485939914484,0.9989867234493139,0.2732825781434053,0.1292394258767803,0.05447349081497557,0.06788335175502724,0.006882583306777474
ESP,2025,SEX_F,6,87.172,0.0084219435046152,Spain,High income,Skilled agriculture,0.5152869025535214,0.15443274185999212,0.3241815065947521,0.036672654098777104,0.9989867234493139,0.008430485918307109,0.004344118975865549,0.0013019430555762203,0.002733007626322641,0.00030916829396668787
ESP,2025,SEX_F,7,201.164,0.019435046152003074,Spain,High income,Craft and trades,0.5183621904166522,0.27466367308352063,0.22995294548231357,0.013745571850817971,0.9989867234493139,0.019454759203303026,0.01008461159465268,0.005343515621734637,0.004473679182448679,0.00026741679046936393
ESP,2025,SEX_F,8,233.263,0.0225362250231388,Spain,High income,Plant and machine operators,0.6523493688370393,0.4110817407058231,0.22718434005674998,0.014083288074466273,0.9989867234493139,0.022559083613569397,0.014716403956853993,0.009273627360594318,0.005125070523033806,0.0003177060732258694
ESP,2025,SEX_F,9,1530.613,0.1478770271810855,Spain,High income,Elementary occupations,0.6012737704393759,0.37934901266989746,0.2118969976394023,0.01002776013007617,0.9989867234493139,0.14802701948880145,0.08900476413493463,0.0561539036915445,0.03136648099918632,0.0014843794442038114
ESP,2025,SEX_M,1,602.056,0.050718527068790674,Spain,High income,Managers,0.6010307175364614,0.13666546857956152,0.38739980682580827,0.07696544213109172,0.9928216371731887,0.05108523542375546,0.030703795702258802,0.006981587636684755,0.019790410334813803,0.003931797730760247
ESP,2025,SEX_M,2,1936.086,0.16310016044771028,Spain,High income,Professionals,0.5097463015503818,0.09065771939721395,0.33337040404347523,0.08571817810969261,0.9928216371731887,0.1642794177130317,0.0837408256000682,0.014893197353765727,0.05476589585902022,0.014081732387282242
ESP,2025,SEX_M,3,1600.163,0.13480126504839632,Spain,High income,Technicians,0.598792962275,0.2092356454656692,0.3407925198487073,0.04876479696062353,0.9928216371731887,0.13577591382094492,0.08130166164243872,0.028409160967016487,0.04627141580580074,0.006621084869621497
ESP,2025,SEX_M,4,678.676,0.057173165082548105,Spain,High income,Clerical support,0.8338713046726388,0.5652040386935709,0.2503817185736083,0.018285547405459575,0.9928216371731887,0.057586542176230555,0.048019765056079314,0.03254814621240317,0.014418617396796184,0.001053001446879961
ESP,2025,SEX_M,5,1841.628,0.155142809919082,Spain,High income,Service and sales,0.4729149832923553,0.19933027266154726,0.2483998512316632,0.02518485939914484,0.9928216371731887,0.15626453343705557,0.07389983921957283,0.031148252057337757,0.03881608685854986,0.003935500303685212
ESP,2025,SEX_M,6,350.948,0.02956463458172985,Spain,High income,Skilled agriculture,0.5152869025535214,0.15443274185999212,0.3241815065947521,0.036672654098777104,0.9928216371731887,0.02977839470331021,0.015344416769684904,0.004598759142221262,0.009653604858892289,0.0010920527685713516
ESP,2025,SEX_M,7,2216.372,0.18671207209380808,Spain,High income,Craft and trades,0.5183621904166522,0.27466367308352063,0.22995294548231357,0.013745571850817971,0.9928216371731887,0.18806204972065677,0.097484256027445,0.05165381334389127,0.04324542226670633,0.0025850204168473894
ESP,2025,SEX_M,8,1411.302,0.11889119731260615,Spain,High income,Plant and machine operators,0.6523493688370393,0.4110817407058231,0.22718434005674998,0.014083288074466273,0.9928216371731887,0.11975081209059776,0.07811936668502435,0.049227372285138855,0.02720550921606233,0.0016864851838231671
ESP,2025,SEX_M,9,1148.092,0.09671780561851726,Spain,High income,Elementary occupations,0.6012737704393759,0.37934901266989746,0.2118969976394023,0.01002776013007617,0.9928216371731887,0.09741710091441703,0.058574347572084705,0.036955081049047864,0.02064239120249964,0.000976875320537198
ETH,2021,SEX_F,1,49.582,0.003210835842439671,Ethiopia,Not classified,Managers,0.22883866387867963,0.05925191056229298,0.16208540857560336,0.00750134474078331,0.9994875044399769,0.003212482225316799,0.0007351401401755037,0.0001903457094974269,0.0005206964940323368,2.4097936645740033e-05
