month,iwa_cleaned,share_of_messages
2025-09-01,4.A.1.a.1.I17,0.00275
2025-09-01,4.A.1.a.1.I18,0.02375
2025-09-01,4.A.1.a.1.I19,0.01238
2025-09-01,4.A.1.a.1.I20,0.00139
2025-09-01,4.A.1.a.1.I21,0.00063
2025-09-01,4.A.1.a.1.I23,0.00091
2025-09-01,4.A.1.a.2.I08,0.00116
2025-09-01,4.A.1.a.2.I10,0.00026
2025-09-01,4.A.1.b.1.I02,0.00046
2025-09-01,4.A.1.b.2.I09,0.00052
2025-09-01,4.A.1.b.3.I01,0.00208
2025-09-01,4.A.1.b.3.I02,0.00060
2025-09-01,4.A.1.b.3.I03,0.01309
2025-09-01,4.A.2.a.1.I01,0.00170
2025-09-01,4.A.2.a.1.I02,0.00190
2025-09-01,4.A.2.a.1.I03,0.00235
2025-09-01,4.A.2.a.1.I04,0.00172
2025-09-01,4.A.2.a.1.I06,0.00617
2025-09-01,4.A.2.a.1.I07,0.01164
2025-09-01,4.A.2.a.1.I08,0.00181
2025-09-01,4.A.2.a.1.I09,0.00050
2025-09-01,4.A.2.a.1.I10,0.00056
2025-09-01,4.A.2.a.2.I01,0.00217
2025-09-01,4.A.2.a.2.I03,0.00212
2025-09-01,4.A.2.a.2.I05,0.00053
2025-09-01,4.A.2.a.3.I01,0.00164
2025-09-01,4.A.2.a.4.I01,0.00028
2025-09-01,4.A.2.a.4.I02,0.00429
2025-09-01,4.A.2.a.4.I03,0.00039
2025-09-01,4.A.2.a.4.I04,0.02155
2025-09-01,4.A.2.a.4.I05,0.00012
2025-09-01,4.A.2.a.4.I06,0.00168
2025-09-01,4.A.2.a.4.I07,0.00058
2025-09-01,4.A.2.a.4.I08,0.00474
2025-09-01,4.A.2.a.4.I09,0.00042
2025-09-01,4.A.2.a.4.I10,0.00102
2025-09-01,4.A.2.a.4.I11,0.00275
2025-09-01,4.A.2.a.4.I12,0.00043
2025-09-01,4.A.2.b.1.I01,0.00350
2025-09-01,4.A.2.b.1.I02,0.00303
2025-09-01,4.A.2.b.1.I06,0.00142
2025-09-01,4.A.2.b.1.I07,0.07328
2025-09-01,4.A.2.b.1.I08,0.00063
2025-09-01,4.A.2.b.1.I10,0.00062
2025-09-01,4.A.2.b.1.I11,0.00172
2025-09-01,4.A.2.b.2.I01,0.00236
2025-09-01,4.A.2.b.2.I02,0.00214
2025-09-01,4.A.2.b.2.I03,0.00135
2025-09-01,4.A.2.b.2.I04,0.00360
2025-09-01,4.A.2.b.2.I06,0.00021
2025-09-01,4.A.2.b.2.I07,0.00083
2025-09-01,4.A.2.b.2.I09,0.00200
2025-09-01,4.A.2.b.2.I11,0.00094
2025-09-01,4.A.2.b.2.I12,0.01704
2025-09-01,4.A.2.b.2.I15,0.00443
2025-09-01,4.A.2.b.2.I18,0.02871
2025-09-01,4.A.2.b.2.I19,0.00051
2025-09-01,4.A.2.b.2.I21,0.00144
2025-09-01,4.A.2.b.2.I22,0.01000
2025-09-01,4.A.2.b.2.I23,0.00226
2025-09-01,4.A.2.b.2.I25,0.00630
2025-09-01,4.A.2.b.2.I26,0.00034
2025-09-01,4.A.2.b.2.I27,0.00075
2025-09-01,4.A.2.b.3.I01,0.00611
2025-09-01,4.A.2.b.4.I01,0.00123
2025-09-01,4.A.2.b.4.I03,0.00059
2025-09-01,4.A.2.b.5.I01,0.00120
2025-09-01,4.A.2.b.5.I02,0.00138
2025-09-01,4.A.2.b.5.I03,0.00144
2025-09-01,4.A.2.b.6.I01,0.00333
2025-09-01,4.A.2.b.6.I02,0.00452
2025-09-01,4.A.3.a.1.I01,0.00050
2025-09-01,4.A.3.a.1.I03,0.00057
2025-09-01,4.A.3.a.1.I08,0.00058
2025-09-01,4.A.3.a.1.I16,0.00151
2025-09-01,4.A.3.a.2.I03,0.00763
2025-09-01,4.A.3.a.2.I21,0.00048
2025-09-01,4.A.3.a.2.I46,0.00029
2025-09-01,4.A.3.b.1.I01,0.01277
2025-09-01,4.A.3.b.1.I02,0.00088
2025-09-01,4.A.3.b.1.I03,0.00402
2025-09-01,4.A.3.b.1.I04,0.01633
2025-09-01,4.A.3.b.1.I05,0.00198
2025-09-01,4.A.3.b.1.I06,0.00252
2025-09-01,4.A.3.b.6.I01,0.00434
2025-09-01,4.A.3.b.6.I03,0.00209
2025-09-01,4.A.3.b.6.I05,0.00102
2025-09-01,4.A.3.b.6.I06,0.00388
2025-09-01,4.A.3.b.6.I07,0.00133
2025-09-01,4.A.3.b.6.I08,0.00140
2025-09-01,4.A.3.b.6.I09,0.00123
2025-09-01,4.A.3.b.6.I10,0.00039
2025-09-01,4.A.3.b.6.I12,0.06304
2025-09-01,4.A.3.b.6.I13,0.00570
2025-09-01,4.A.3.b.6.I14,0.00334
2025-09-01,4.A.3.b.6.I15,0.00298
2025-09-01,4.A.3.b.6.I16,0.07374
2025-09-01,4.A.4.a.1.I01,0.02648
2025-09-01,4.A.4.a.1.I02,0.01568
2025-09-01,4.A.4.a.1.I03,0.03382
2025-09-01,4.A.4.a.1.I04,0.00720
2025-09-01,4.A.4.a.1.I05,0.01081
2025-09-01,4.A.4.a.2.I01,0.00043
2025-09-01,4.A.4.a.2.I02,0.00071
2025-09-01,4.A.4.a.2.I03,0.00977
2025-09-01,4.A.4.a.2.I04,0.00366
2025-09-01,4.A.4.a.2.I06,0.00078
2025-09-01,4.A.4.a.2.I08,0.00066
2025-09-01,4.A.4.a.2.I09,0.00314
2025-09-01,4.A.4.a.2.I11,0.00298
2025-09-01,4.A.4.a.2.I12,0.00095
2025-09-01,4.A.4.a.2.I13,0.00102
2025-09-01,4.A.4.a.3.I02,0.01110
2025-09-01,4.A.4.a.3.I03,0.00487
2025-09-01,4.A.4.a.4.I01,0.00118
2025-09-01,4.A.4.a.5.I01,0.00232
2025-09-01,4.A.4.a.5.I03,0.00094
2025-09-01,4.A.4.a.5.I04,0.00164
2025-09-01,4.A.4.a.5.I08,0.00282
2025-09-01,4.A.4.a.5.I10,0.00042
2025-09-01,4.A.4.a.6.I01,0.00063
2025-09-01,4.A.4.a.6.I02,0.00104
2025-09-01,4.A.4.a.6.I03,0.00170
2025-09-01,4.A.4.a.7.I01,0.00056
2025-09-01,4.A.4.a.7.I02,0.00100
2025-09-01,4.A.4.a.7.I03,0.00065
2025-09-01,4.A.4.a.8.I01,0.00060
2025-09-01,4.A.4.a.8.I02,0.00095
2025-09-01,4.A.4.a.8.I03,0.00047
2025-09-01,4.A.4.b.3.I01,0.00107
2025-09-01,4.A.4.b.3.I02,0.01893
2025-09-01,4.A.4.b.3.I04,0.00024
2025-09-01,4.A.4.b.3.I05,0.00088
2025-09-01,4.A.4.b.5.I01,0.00161
2025-09-01,4.A.4.b.5.I02,0.00382
2025-09-01,4.A.4.b.6.I01,0.01493
2025-09-01,4.A.4.b.6.I02,0.01869
2025-09-01,4.A.4.b.6.I04,0.00458
2025-09-01,4.A.4.b.6.I05,0.00382
2025-09-01,4.A.4.b.6.I06,0.02171
2025-09-01,4.A.4.b.6.I07,0.00860
2025-09-01,4.A.4.b.6.I08,0.00309
2025-09-01,4.A.4.b.6.I10,0.03798
2025-09-01,4.A.4.b.6.I11,0.00556
2025-09-01,4.A.4.c.1.I01,0.00456
2025-09-01,4.A.4.c.1.I03,0.00135
2025-09-01,4.A.4.c.1.I04,0.00033
2025-09-01,4.A.4.c.2.I01,0.00096
2025-09-01,4.A.4.c.3.I05,0.00214
2025-09-01,Other IWA,0.01878
2025-10-01,4.A.1.a.1.I01,0.00929
2025-10-01,4.A.1.a.1.I02,0.00180
2025-10-01,4.A.1.a.1.I03,0.00084
2025-10-01,4.A.1.a.1.I04,0.05770
2025-10-01,4.A.1.a.1.I05,0.00161
2025-10-01,4.A.1.a.1.I06,0.00065
2025-10-01,4.A.1.a.1.I07,0.04686
2025-10-01,4.A.1.a.1.I08,0.00267
2025-10-01,4.A.1.a.1.I09,0.00251
2025-10-01,4.A.1.a.1.I11,0.00038
2025-10-01,4.A.1.a.1.I12,0.00071
2025-10-01,4.A.1.a.1.I13,0.00029
2025-10-01,4.A.1.a.1.I14,0.00098
2025-10-01,4.A.1.a.1.I15,0.00577
2025-10-01,4.A.1.a.1.I16,0.00995
2025-10-01,4.A.1.a.1.I17,0.00291
2025-10-01,4.A.1.a.1.I18,0.02455
2025-10-01,4.A.1.a.1.I19,0.01399
2025-10-01,4.A.1.a.1.I20,0.00099
2025-10-01,4.A.1.a.1.I21,0.00071
2025-10-01,4.A.1.a.1.I23,0.00109
2025-10-01,4.A.1.a.2.I08,0.00086
2025-10-01,4.A.1.a.2.I10,0.00042
2025-10-01,4.A.1.b.1.I02,0.00033
2025-10-01,4.A.1.b.2.I09,0.00040
2025-10-01,4.A.1.b.3.I01,0.00136
2025-10-01,4.A.1.b.3.I02,0.00070
2025-10-01,4.A.1.b.3.I03,0.01269
2025-10-01,4.A.2.a.1.I01,0.00203
2025-10-01,4.A.2.a.1.I02,0.00186
2025-10-01,4.A.2.a.1.I03,0.00243
2025-10-01,4.A.2.a.1.I04,0.00206
2025-10-01,4.A.2.a.1.I06,0.00751
2025-10-01,4.A.2.a.1.I07,0.01171
2025-10-01,4.A.2.a.1.I08,0.00210
2025-10-01,4.A.2.a.1.I09,0.00042
2025-10-01,4.A.2.a.1.I10,0.00056
2025-10-01,4.A.2.a.2.I01,0.00188
2025-10-01,4.A.2.a.2.I03,0.00235
2025-10-01,4.A.2.a.2.I05,0.00047
2025-10-01,4.A.2.a.3.I01,0.00173
2025-10-01,4.A.2.a.4.I01,0.00029
2025-10-01,4.A.2.a.4.I02,0.00482
2025-10-01,4.A.2.a.4.I03,0.00035
2025-10-01,4.A.2.a.4.I04,0.02306
2025-10-01,4.A.2.a.4.I05,0.00033
2025-10-01,4.A.2.a.4.I06,0.00218
2025-10-01,4.A.2.a.4.I07,0.00066
2025-10-01,4.A.2.a.4.I08,0.00475
2025-10-01,4.A.2.a.4.I09,0.00032
2025-10-01,4.A.2.a.4.I10,0.00094
2025-10-01,4.A.2.a.4.I11,0.00290
2025-10-01,4.A.2.a.4.I12,0.00077
2025-10-01,4.A.2.b.1.I01,0.00414
2025-10-01,4.A.2.b.1.I02,0.00308
2025-10-01,4.A.2.b.1.I06,0.00181
2025-10-01,4.A.2.b.1.I07,0.07040
2025-10-01,4.A.2.b.1.I08,0.00067
2025-10-01,4.A.2.b.1.I10,0.00065
2025-10-01,4.A.2.b.1.I11,0.00116
2025-10-01,4.A.2.b.2.I01,0.00297
2025-10-01,4.A.2.b.2.I02,0.00182
2025-10-01,4.A.2.b.2.I03,0.00223
2025-10-01,4.A.2.b.2.I04,0.00341
2025-10-01,4.A.2.b.2.I06,0.00028
2025-10-01,4.A.2.b.2.I07,0.00045
2025-10-01,4.A.2.b.2.I09,0.00181
2025-10-01,4.A.2.b.2.I11,0.00116
2025-10-01,4.A.2.b.2.I12,0.01643
2025-10-01,4.A.2.b.2.I15,0.00504
2025-10-01,4.A.2.b.2.I18,0.02862
2025-10-01,4.A.2.b.2.I19,0.00038
2025-10-01,4.A.2.b.2.I21,0.00170
2025-10-01,4.A.2.b.2.I22,0.01072
2025-10-01,4.A.2.b.2.I23,0.00188
2025-10-01,4.A.2.b.2.I25,0.00569
2025-10-01,4.A.2.b.2.I26,0.00035
2025-10-01,4.A.2.b.2.I27,0.00078
2025-10-01,4.A.2.b.3.I01,0.00748
2025-10-01,4.A.2.b.4.I01,0.00087
2025-10-01,4.A.2.b.4.I03,0.00061
2025-10-01,4.A.2.b.5.I01,0.00118
2025-10-01,4.A.2.b.5.I02,0.00225
2025-10-01,4.A.2.b.5.I03,0.00164
2025-10-01,4.A.2.b.6.I01,0.00335
2025-10-01,4.A.2.b.6.I02,0.00409
2025-10-01,4.A.3.a.1.I01,0.00063
2025-10-01,4.A.3.a.1.I03,0.00055
2025-10-01,4.A.3.a.1.I08,0.00070
2025-10-01,4.A.3.a.1.I16,0.00123
2025-10-01,4.A.3.a.2.I03,0.00687
2025-10-01,4.A.3.a.2.I21,0.00051
2025-10-01,4.A.3.a.2.I46,0.00027
2025-10-01,4.A.3.b.1.I01,0.01344
2025-10-01,4.A.3.b.1.I02,0.00040
2025-10-01,4.A.3.b.1.I03,0.00358
2025-10-01,4.A.3.b.1.I04,0.01621
2025-10-01,4.A.3.b.1.I05,0.00178
2025-10-01,4.A.3.b.1.I06,0.00310
2025-10-01,4.A.3.b.6.I01,0.00489
2025-10-01,4.A.3.b.6.I03,0.00251
2025-10-01,4.A.3.b.6.I05,0.00083
2025-10-01,4.A.3.b.6.I06,0.00429
2025-10-01,4.A.3.b.6.I07,0.00131
2025-10-01,4.A.3.b.6.I08,0.00114
2025-10-01,4.A.3.b.6.I09,0.00119
2025-10-01,4.A.3.b.6.I10,0.00037
2025-10-01,4.A.3.b.6.I12,0.06638
2025-10-01,4.A.3.b.6.I13,0.00636
2025-10-01,4.A.3.b.6.I14,0.00352
2025-10-01,4.A.3.b.6.I15,0.00374
2025-10-01,4.A.3.b.6.I16,0.06789
2025-10-01,4.A.4.a.1.I01,0.02598
2025-10-01,4.A.4.a.1.I02,0.01474
2025-10-01,4.A.4.a.1.I03,0.03191
2025-10-01,4.A.4.a.1.I04,0.00885
2025-10-01,4.A.4.a.1.I05,0.01136
2025-10-01,4.A.4.a.2.I01,0.00037
2025-10-01,4.A.4.a.2.I02,0.00082
2025-10-01,4.A.4.a.2.I03,0.00937
2025-10-01,4.A.4.a.2.I04,0.00331
2025-10-01,4.A.4.a.2.I06,0.00078
2025-10-01,4.A.4.a.2.I08,0.00085
2025-10-01,4.A.4.a.2.I09,0.00360
2025-10-01,4.A.4.a.2.I11,0.00347
2025-10-01,4.A.4.a.2.I12,0.00137
2025-10-01,4.A.4.a.2.I13,0.00103
2025-10-01,4.A.4.a.3.I02,0.00988
2025-10-01,4.A.4.a.3.I03,0.00466
2025-10-01,4.A.4.a.4.I01,0.00179
2025-10-01,4.A.4.a.5.I01,0.00226
2025-10-01,4.A.4.a.5.I03,0.00077
2025-10-01,4.A.4.a.5.I04,0.00169
2025-10-01,4.A.4.a.5.I08,0.00278
2025-10-01,4.A.4.a.5.I10,0.00052
2025-10-01,4.A.4.a.6.I01,0.00057
2025-10-01,4.A.4.a.6.I02,0.00050
2025-10-01,4.A.4.a.6.I03,0.00174
2025-10-01,4.A.4.a.7.I01,0.00073
2025-10-01,4.A.4.a.7.I02,0.00082
2025-10-01,4.A.4.a.7.I03,0.00013
2025-10-01,4.A.4.a.8.I01,0.00075
2025-10-01,4.A.4.a.8.I02,0.00057
2025-10-01,4.A.4.a.8.I03,0.00080
2025-10-01,4.A.4.b.3.I01,0.00106
2025-10-01,4.A.4.b.3.I02,0.01690
2025-10-01,4.A.4.b.3.I04,0.00045
2025-10-01,4.A.4.b.3.I05,0.00046
2025-10-01,4.A.4.b.5.I01,0.00131
2025-10-01,4.A.4.b.5.I02,0.00365
2025-10-01,4.A.4.b.6.I01,0.01491
2025-10-01,4.A.4.b.6.I02,0.01749
2025-10-01,4.A.4.b.6.I04,0.00460
2025-10-01,4.A.4.b.6.I05,0.00392
2025-10-01,4.A.4.b.6.I06,0.02042
2025-10-01,4.A.4.b.6.I07,0.00826
2025-10-01,4.A.4.b.6.I08,0.00313
2025-10-01,4.A.4.b.6.I10,0.03555
2025-10-01,4.A.4.b.6.I11,0.00553
2025-10-01,4.A.4.c.1.I01,0.00505
2025-10-01,4.A.4.c.1.I03,0.00106
2025-10-01,4.A.4.c.1.I04,0.00028
2025-10-01,4.A.4.c.2.I01,0.00100
2025-10-01,4.A.4.c.3.I05,0.00295
2025-10-01,Other IWA,0.01892
2025-11-01,4.A.1.a.1.I01,0.00993
2025-11-01,4.A.1.a.1.I02,0.00095
2025-11-01,4.A.1.a.1.I03,0.00080
2025-11-01,4.A.1.a.1.I04,0.05294
2025-11-01,4.A.1.a.1.I05,0.00127
2025-11-01,4.A.1.a.1.I06,0.00050
2025-11-01,4.A.1.a.1.I07,0.05077
2025-11-01,4.A.1.a.1.I08,0.00177
2025-11-01,4.A.1.a.1.I09,0.00209
2025-11-01,4.A.1.a.1.I11,0.00033
2025-11-01,4.A.1.a.1.I12,0.00040
2025-11-01,4.A.1.a.1.I13,0.00011
2025-11-01,4.A.1.a.1.I14,0.00115
2025-11-01,4.A.1.a.1.I15,0.00659
2025-11-01,4.A.1.a.1.I16,0.00889
2025-11-01,4.A.1.a.1.I17,0.00293
2025-11-01,4.A.1.a.1.I18,0.02120
2025-11-01,4.A.1.a.1.I19,0.01239
2025-11-01,4.A.1.a.1.I20,0.00140
2025-11-01,4.A.1.a.1.I21,0.00042
2025-11-01,4.A.1.a.1.I23,0.00075
2025-11-01,4.A.1.a.2.I08,0.00096
2025-11-01,4.A.1.a.2.I10,0.00053
2025-11-01,4.A.1.b.1.I02,0.00034
2025-11-01,4.A.1.b.2.I09,0.00078
2025-11-01,4.A.1.b.3.I01,0.00152
2025-11-01,4.A.1.b.3.I02,0.00060
2025-11-01,4.A.1.b.3.I03,0.01354
2025-11-01,4.A.2.a.1.I01,0.00312
2025-11-01,4.A.2.a.1.I02,0.00239
2025-11-01,4.A.2.a.1.I03,0.00297
2025-11-01,4.A.2.a.1.I04,0.00172
2025-11-01,4.A.2.a.1.I06,0.00831
2025-11-01,4.A.2.a.1.I07,0.01216
2025-11-01,4.A.2.a.1.I08,0.00148
2025-11-01,4.A.2.a.1.I09,0.00083
2025-11-01,4.A.2.a.1.I10,0.00076
2025-11-01,4.A.2.a.2.I01,0.00149
2025-11-01,4.A.2.a.2.I03,0.00192
2025-11-01,4.A.2.a.2.I05,0.00063
2025-11-01,4.A.2.a.3.I01,0.00143
2025-11-01,4.A.2.a.4.I01,0.00055
2025-11-01,4.A.2.a.4.I02,0.00452
2025-11-01,4.A.2.a.4.I03,0.00023
2025-11-01,4.A.2.a.4.I04,0.02070
2025-11-01,4.A.2.a.4.I05,0.00051
2025-11-01,4.A.2.a.4.I06,0.00243
2025-11-01,4.A.2.a.4.I07,0.00061
2025-11-01,4.A.2.a.4.I08,0.00418
2025-11-01,4.A.2.a.4.I09,0.00066
2025-11-01,4.A.2.a.4.I10,0.00110
2025-11-01,4.A.2.a.4.I11,0.00291
2025-11-01,4.A.2.a.4.I12,0.00047
2025-11-01,4.A.2.b.1.I01,0.00451
2025-11-01,4.A.2.b.1.I02,0.00349
2025-11-01,4.A.2.b.1.I06,0.00162
2025-11-01,4.A.2.b.1.I07,0.07286
2025-11-01,4.A.2.b.1.I08,0.00109
2025-11-01,4.A.2.b.1.I10,0.00063
2025-11-01,4.A.2.b.1.I11,0.00133
2025-11-01,4.A.2.b.2.I01,0.00207
2025-11-01,4.A.2.b.2.I02,0.00220
2025-11-01,4.A.2.b.2.I03,0.00206
2025-11-01,4.A.2.b.2.I04,0.00373
2025-11-01,4.A.2.b.2.I06,0.00057
2025-11-01,4.A.2.b.2.I07,0.00070
2025-11-01,4.A.2.b.2.I09,0.00187
2025-11-01,4.A.2.b.2.I11,0.00117
2025-11-01,4.A.2.b.2.I12,0.01577
2025-11-01,4.A.2.b.2.I15,0.00480
2025-11-01,4.A.2.b.2.I18,0.02580
2025-11-01,4.A.2.b.2.I19,0.00036
2025-11-01,4.A.2.b.2.I21,0.00174
2025-11-01,4.A.2.b.2.I22,0.01160
2025-11-01,4.A.2.b.2.I23,0.00171
2025-11-01,4.A.2.b.2.I25,0.00585
2025-11-01,4.A.2.b.2.I26,0.00014
2025-11-01,4.A.2.b.2.I27,0.00030
2025-11-01,4.A.2.b.3.I01,0.00610
2025-11-01,4.A.2.b.4.I01,0.00089
2025-11-01,4.A.2.b.4.I03,0.00054
2025-11-01,4.A.2.b.5.I01,0.00142
2025-11-01,4.A.2.b.5.I02,0.00187
2025-11-01,4.A.2.b.5.I03,0.00193
2025-11-01,4.A.2.b.6.I01,0.00406
2025-11-01,4.A.2.b.6.I02,0.00480
2025-11-01,4.A.3.a.1.I01,0.00050
2025-11-01,4.A.3.a.1.I03,0.00081
2025-11-01,4.A.3.a.1.I08,0.00050
2025-11-01,4.A.3.a.1.I16,0.00182
2025-11-01,4.A.3.a.2.I03,0.00973
2025-11-01,4.A.3.a.2.I21,0.00058
2025-11-01,4.A.3.a.2.I46,0.00054
2025-11-01,4.A.3.b.1.I01,0.01353
2025-11-01,4.A.3.b.1.I02,0.00072
2025-11-01,4.A.3.b.1.I03,0.00428
2025-11-01,4.A.3.b.1.I04,0.01622
2025-11-01,4.A.3.b.1.I05,0.00202
2025-11-01,4.A.3.b.1.I06,0.00212
2025-11-01,4.A.3.b.6.I01,0.00380
2025-11-01,4.A.3.b.6.I03,0.00258
2025-11-01,4.A.3.b.6.I05,0.00068
2025-11-01,4.A.3.b.6.I06,0.00513
2025-11-01,4.A.3.b.6.I07,0.00173
2025-11-01,4.A.3.b.6.I08,0.00132
2025-11-01,4.A.3.b.6.I09,0.00122
2025-11-01,4.A.3.b.6.I10,0.00040
2025-11-01,4.A.3.b.6.I12,0.05813
2025-11-01,4.A.3.b.6.I13,0.00609
2025-11-01,4.A.3.b.6.I14,0.00291
2025-11-01,4.A.3.b.6.I15,0.00337
2025-11-01,4.A.3.b.6.I16,0.06632
2025-11-01,4.A.4.a.1.I01,0.02457
2025-11-01,4.A.4.a.1.I02,0.01546
2025-11-01,4.A.4.a.1.I03,0.03018
2025-11-01,4.A.4.a.1.I04,0.00701
2025-11-01,4.A.4.a.1.I05,0.01013
2025-11-01,4.A.4.a.2.I01,0.00055
2025-11-01,4.A.4.a.2.I02,0.00063
2025-11-01,4.A.4.a.2.I03,0.01039
2025-11-01,4.A.4.a.2.I04,0.00418
2025-11-01,4.A.4.a.2.I06,0.00045
2025-11-01,4.A.4.a.2.I08,0.00070
2025-11-01,4.A.4.a.2.I09,0.00351
2025-11-01,4.A.4.a.2.I11,0.00275
2025-11-01,4.A.4.a.2.I12,0.00111
2025-11-01,4.A.4.a.2.I13,0.00082
2025-11-01,4.A.4.a.3.I02,0.00954
2025-11-01,4.A.4.a.3.I03,0.00430
2025-11-01,4.A.4.a.4.I01,0.00131
2025-11-01,4.A.4.a.5.I01,0.00249
2025-11-01,4.A.4.a.5.I03,0.00090
2025-11-01,4.A.4.a.5.I04,0.00163
2025-11-01,4.A.4.a.5.I08,0.00217
2025-11-01,4.A.4.a.5.I10,0.00040
2025-11-01,4.A.4.a.6.I01,0.00069
2025-11-01,4.A.4.a.6.I02,0.00118
2025-11-01,4.A.4.a.6.I03,0.00170
2025-11-01,4.A.4.a.7.I01,0.00036
2025-11-01,4.A.4.a.7.I02,0.00089
2025-11-01,4.A.4.a.7.I03,0.00070
2025-11-01,4.A.4.a.8.I01,0.00051
2025-11-01,4.A.4.a.8.I02,0.00075
2025-11-01,4.A.4.a.8.I03,0.00056
2025-11-01,4.A.4.b.3.I01,0.00109
2025-11-01,4.A.4.b.3.I02,0.01508
2025-11-01,4.A.4.b.3.I04,0.00051
2025-11-01,4.A.4.b.3.I05,0.00096
2025-11-01,4.A.4.b.5.I01,0.00216
2025-11-01,4.A.4.b.5.I02,0.00446
2025-11-01,4.A.4.b.6.I01,0.01608
2025-11-01,4.A.4.b.6.I02,0.02086
2025-11-01,4.A.4.b.6.I04,0.00553
2025-11-01,4.A.4.b.6.I05,0.00328
2025-11-01,4.A.4.b.6.I06,0.02372
2025-11-01,4.A.4.b.6.I07,0.00931
2025-11-01,4.A.4.b.6.I08,0.00368
2025-11-01,4.A.4.b.6.I10,0.04472
2025-11-01,4.A.4.b.6.I11,0.00459
2025-11-01,4.A.4.c.1.I01,0.00483
2025-11-01,4.A.4.c.1.I03,0.00134
2025-11-01,4.A.4.c.1.I04,0.00017
2025-11-01,4.A.4.c.2.I01,0.00067
2025-11-01,4.A.4.c.3.I05,0.00416
2025-11-01,Other IWA,0.01977
2025-12-01,4.A.1.a.1.I01,0.00868
2025-12-01,4.A.1.a.1.I02,0.00144
2025-12-01,4.A.1.a.1.I03,0.00094
2025-12-01,4.A.1.a.1.I04,0.04790
2025-12-01,4.A.1.a.1.I05,0.00115
2025-12-01,4.A.1.a.1.I06,0.00025
2025-12-01,4.A.1.a.1.I07,0.05244
2025-12-01,4.A.1.a.1.I08,0.00161
2025-12-01,4.A.1.a.1.I09,0.00160
2025-12-01,4.A.1.a.1.I11,0.00040
2025-12-01,4.A.1.a.1.I12,0.00068
2025-12-01,4.A.1.a.1.I13,0.00035
2025-12-01,4.A.1.a.1.I14,0.00070
2025-12-01,4.A.1.a.1.I15,0.00660
2025-12-01,4.A.1.a.1.I16,0.00689
2025-12-01,4.A.1.a.1.I17,0.00318
2025-12-01,4.A.1.a.1.I18,0.02134
2025-12-01,4.A.1.a.1.I19,0.01314
2025-12-01,4.A.1.a.1.I20,0.00130
2025-12-01,4.A.1.a.1.I21,0.00059
2025-12-01,4.A.1.a.1.I23,0.00097
2025-12-01,4.A.1.a.2.I08,0.00058
2025-12-01,4.A.1.a.2.I10,0.00026
2025-12-01,4.A.1.b.1.I02,0.00057
2025-12-01,4.A.1.b.2.I09,0.00046
2025-12-01,4.A.1.b.3.I01,0.00193
2025-12-01,4.A.1.b.3.I02,0.00072
2025-12-01,4.A.1.b.3.I03,0.01320
2025-12-01,4.A.2.a.1.I01,0.00309
2025-12-01,4.A.2.a.1.I02,0.00211
2025-12-01,4.A.2.a.1.I03,0.00261
2025-12-01,4.A.2.a.1.I04,0.00212
2025-12-01,4.A.2.a.1.I06,0.01058
2025-12-01,4.A.2.a.1.I07,0.01402
2025-12-01,4.A.2.a.1.I08,0.00144
2025-12-01,4.A.2.a.1.I09,0.00064
2025-12-01,4.A.2.a.1.I10,0.00041
2025-12-01,4.A.2.a.2.I01,0.00160
2025-12-01,4.A.2.a.2.I03,0.00204
2025-12-01,4.A.2.a.2.I05,0.00048
2025-12-01,4.A.2.a.3.I01,0.00191
2025-12-01,4.A.2.a.4.I01,0.00039
2025-12-01,4.A.2.a.4.I02,0.00343
2025-12-01,4.A.2.a.4.I03,0.00045
2025-12-01,4.A.2.a.4.I04,0.01619
2025-12-01,4.A.2.a.4.I05,0.00063
2025-12-01,4.A.2.a.4.I06,0.00145
2025-12-01,4.A.2.a.4.I07,0.00051
2025-12-01,4.A.2.a.4.I08,0.00454
2025-12-01,4.A.2.a.4.I09,0.00033
2025-12-01,4.A.2.a.4.I10,0.00078
2025-12-01,4.A.2.a.4.I11,0.00295
2025-12-01,4.A.2.a.4.I12,0.00072
2025-12-01,4.A.2.b.1.I01,0.00457
2025-12-01,4.A.2.b.1.I02,0.00456
2025-12-01,4.A.2.b.1.I06,0.00242
2025-12-01,4.A.2.b.1.I07,0.06850
2025-12-01,4.A.2.b.1.I08,0.00062
2025-12-01,4.A.2.b.1.I10,0.00122
2025-12-01,4.A.2.b.1.I11,0.00186
2025-12-01,4.A.2.b.2.I01,0.00252
2025-12-01,4.A.2.b.2.I02,0.00160
2025-12-01,4.A.2.b.2.I03,0.00171
2025-12-01,4.A.2.b.2.I04,0.00403
2025-12-01,4.A.2.b.2.I06,0.00045
2025-12-01,4.A.2.b.2.I07,0.00086
2025-12-01,4.A.2.b.2.I09,0.00273
2025-12-01,4.A.2.b.2.I11,0.00113
2025-12-01,4.A.2.b.2.I12,0.01505
2025-12-01,4.A.2.b.2.I15,0.00391
2025-12-01,4.A.2.b.2.I18,0.02451
2025-12-01,4.A.2.b.2.I19,0.00043
2025-12-01,4.A.2.b.2.I21,0.00105
2025-12-01,4.A.2.b.2.I22,0.01148
2025-12-01,4.A.2.b.2.I23,0.00173
2025-12-01,4.A.2.b.2.I25,0.00722
2025-12-01,4.A.2.b.2.I26,0.00051
2025-12-01,4.A.2.b.2.I27,0.00055
2025-12-01,4.A.2.b.3.I01,0.00636
2025-12-01,4.A.2.b.4.I01,0.00088
