support,domain,iso3,country_name,income_level,margin,total_gap_pp,reference_profile_pp,country_specific_pp,identity_error_pp
Figure 5 sex-specific support,Industry (ISIC-2),ESP,Spain,High income,Overall exposure,-3.7477074688042973,-2.628301606847817,-1.1194058619564797,-6.661338147750939e-16
Figure 5 sex-specific support,Industry (ISIC-2),ESP,Spain,High income,Substitution-only,-2.4860225952873867,-1.8216868818509149,-0.6643357134364676,-4.218847493575595e-15
Figure 5 sex-specific support,Industry (ISIC-2),FIN,Finland,High income,Augmentation-only,-1.6546404744519037,-0.8711524904745247,-0.7834879839773782,-7.771561172376096e-16
Figure 5 sex-specific support,Industry (ISIC-2),FIN,Finland,High income,Overall exposure,-11.122771437544024,-6.960036063125028,-4.1627353744189985,2.6645352591003757e-15
Figure 5 sex-specific support,Industry (ISIC-2),FIN,Finland,High income,Substitution-only,-5.3714478021076015,-3.9710104025952355,-1.4004373995123665,4.440892098500626e-16
Figure 5 sex-specific support,Industry (ISIC-2),FRA,France,High income,Augmentation-only,-0.499571834213521,-0.5178256129120825,0.018253778698561658,-1.734723475976807e-16
Figure 5 sex-specific support,Industry (ISIC-2),FRA,France,High income,Overall exposure,-5.113377087470007,-3.2761677741049002,-1.8372093133651088,1.9984014443252818e-15
Figure 5 sex-specific support,Industry (ISIC-2),FRA,France,High income,Substitution-only,-3.9546121439456883,-2.497976331718604,-1.4566358122270806,-3.552713678800501e-15
Figure 5 sex-specific support,Industry (ISIC-2),GBR,United Kingdom,High income,Augmentation-only,-0.24487278151111322,-0.7629647250705489,0.5180919435594361,-4.440892098500626e-16
Figure 5 sex-specific support,Industry (ISIC-2),GBR,United Kingdom,High income,Overall exposure,-6.147893572639109,-4.834095738013371,-1.3137978346257428,4.440892098500626e-15
Figure 5 sex-specific support,Industry (ISIC-2),GBR,United Kingdom,High income,Substitution-only,-3.921244341253181,-2.7310786389657244,-1.1901657022874574,8.881784197001252e-16
Figure 5 sex-specific support,Industry (ISIC-2),GRC,Greece,High income,Augmentation-only,-1.0190853337673944,-0.557283531744799,-0.46180180202259435,-9.992007221626409e-16
Figure 5 sex-specific support,Industry (ISIC-2),GRC,Greece,High income,Overall exposure,-1.7393994137497841,-1.0746076850946735,-0.6647917286551062,-4.440892098500626e-15
Figure 5 sex-specific support,Industry (ISIC-2),GRC,Greece,High income,Substitution-only,-0.35889743331210855,-0.967062105565094,0.6081646722529861,-6.661338147750939e-16
Figure 5 sex-specific support,Industry (ISIC-2),GTM,Guatemala,Upper middle income,Augmentation-only,-0.9182772849826261,-1.0527430400430484,0.13446575506042097,1.3877787807814457e-15
Figure 5 sex-specific support,Industry (ISIC-2),GTM,Guatemala,Upper middle income,Overall exposure,4.672513601796133,3.130144501639022,1.5423691001571151,-3.774758283725532e-15
Figure 5 sex-specific support,Industry (ISIC-2),GTM,Guatemala,Upper middle income,Substitution-only,2.6719649380267714,4.4252526212161465,-1.7532876831893751,0
Figure 5 sex-specific support,Industry (ISIC-2),HND,Honduras,Lower middle income,Augmentation-only,-0.05396106022772176,-1.1748594085111677,1.1208983482834467,-8.881784197001252e-16
Figure 5 sex-specific support,Industry (ISIC-2),HND,Honduras,Lower middle income,Overall exposure,6.8207030246113245,2.77139276444646,4.049310260164861,2.6645352591003757e-15
Figure 5 sex-specific support,Industry (ISIC-2),HND,Honduras,Lower middle income,Substitution-only,5.584621597683878,4.523933613970712,1.0606879837131644,1.3322676295501878e-15
Figure 5 sex-specific support,Industry (ISIC-2),HRV,Croatia,High income,Augmentation-only,-1.6584317000964601,-0.9331566119034862,-0.725275088192975,1.1102230246251565e-15
Figure 5 sex-specific support,Industry (ISIC-2),HRV,Croatia,High income,Overall exposure,0.1103432079424651,0.5337345534584877,-0.42339134551602403,1.3877787807814457e-15
Figure 5 sex-specific support,Industry (ISIC-2),HRV,Croatia,High income,Substitution-only,0.6315532172833562,0.2072000919284225,0.4243531253549345,-7.771561172376096e-16
Figure 5 sex-specific support,Industry (ISIC-2),HUN,Hungary,High income,Augmentation-only,-0.7541608666103216,-0.644786216305808,-0.1093746503045131,-4.440892098500626e-16
Figure 5 sex-specific support,Industry (ISIC-2),HUN,Hungary,High income,Overall exposure,-1.9545968962498474,-0.043481040801286036,-1.9111158554485606,-8.881784197001252e-16
Figure 5 sex-specific support,Industry (ISIC-2),HUN,Hungary,High income,Substitution-only,-1.9622269084896606,-0.6146149690261639,-1.3476119394634967,-2.220446049250313e-16
Figure 5 sex-specific support,Industry (ISIC-2),IDN,Indonesia,Upper middle income,Augmentation-only,-1.0298033323640605,-0.9685781316154781,-0.061225200748581954,-4.440892098500626e-16
Figure 5 sex-specific support,Industry (ISIC-2),IDN,Indonesia,Upper middle income,Overall exposure,2.018035962214107,1.5527996634914436,0.46523629872266387,-6.106226635438361e-16
Figure 5 sex-specific support,Industry (ISIC-2),IDN,Indonesia,Upper middle income,Substitution-only,2.2830045980132696,2.299535821340676,-0.016531223327405347,-1.0720591081536668e-15
Figure 5 sex-specific support,Industry (ISIC-2),IND,India,Lower middle income,Augmentation-only,0.5463429240031648,-0.3185129465775463,0.8648558705807106,4.440892098500626e-16
